Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
VKS,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,14,8,57.0,FREEAGENTS,1.0,,14198,ICEBOX
FREEAGENTS,0,2,0.0,5,0,0.0,1,0,0.0,6,2,33.0,7,4,57.0,VKS,1.0,,14198,ICEBOX
VKS,0,2,0.0,3,0,0.0,2,2,100.0,3,1,33.0,15,10,67.0,Vorax,1.0,,14202,HAVEN
Vorax,2,2,100.0,2,2,100.0,3,0,0.0,6,4,67.0,12,4,33.0,VKS,1.0,,14202,HAVEN
VKS,0,2,0.0,4,1,25.0,0,0,,5,5,100.0,14,7,50.0,Vorax,1.0,,14202,ICEBOX
Vorax,2,2,100.0,4,2,50.0,3,0,0.0,3,1,33.0,13,7,54.0,VKS,1.0,,14202,ICEBOX
VKS,2,2,100.0,2,2,100.0,1,1,100.0,4,4,100.0,14,6,43.0,GLB,1.0,2.06,15735,ASCENT
GLB,0,2,0.0,3,0,0.0,3,0,0.0,5,3,60.0,10,5,50.0,VKS,1.0,2.06,15735,ASCENT
VKS,1,2,50.0,3,1,33.0,4,0,0.0,2,2,100.0,12,5,42.0,GLB,1.0,2.06,15735,ICEBOX
GLB,1,2,50.0,3,1,33.0,0,0,,3,2,67.0,15,10,67.0,VKS,1.0,2.06,15735,ICEBOX
VKS,0,2,0.0,3,0,0.0,3,1,33.0,4,2,50.0,16,9,56.0,GLB,1.0,2.06,15735,HAVEN
GLB,2,2,100.0,2,2,100.0,1,0,0.0,7,5,71.0,16,7,44.0,VKS,1.0,2.06,15735,HAVEN
VKS,1,2,50.0,3,1,33.0,0,0,,2,1,50.0,12,11,92.0,SLK,1.0,2.06,15737,HAVEN
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,8,2,25.0,VKS,1.0,2.06,15737,HAVEN
VKS,0,2,0.0,3,0,0.0,0,0,,2,2,100.0,14,11,79.0,SLK,1.0,2.06,15737,BIND
SLK,2,2,100.0,3,2,67.0,2,0,0.0,5,1,20.0,9,3,33.0,VKS,1.0,2.06,15737,BIND
VKS,2,2,100.0,2,2,100.0,1,0,0.0,8,4,50.0,11,7,64.0,Ingaming,1.0,,17618,BIND
Ingaming,0,2,0.0,4,0,0.0,1,0,0.0,3,0,0.0,14,9,64.0,VKS,1.0,,17618,BIND
VKS,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,11,10,91.0,Ingaming,1.0,,17618,ASCENT
Ingaming,1,2,50.0,3,1,33.0,2,0,0.0,5,1,20.0,6,1,17.0,VKS,1.0,,17618,ASCENT
FUR,1,2,50.0,3,2,67.0,1,0,0.0,5,0,0.0,11,5,45.0,VKS,1.0,,17749,BIND
VKS,1,2,50.0,2,1,50.0,1,0,0.0,6,4,67.0,11,8,73.0,FUR,1.0,,17749,BIND
FUR,0,2,0.0,3,0,0.0,3,0,0.0,4,0,0.0,5,2,40.0,VKS,1.0,,17749,ASCENT
VKS,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,FUR,1.0,,17749,ASCENT
SHK,0,2,0.0,4,0,0.0,3,0,0.0,3,0,0.0,7,4,57.0,VKS,1.0,,17750,ASCENT
VKS,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,12,8,67.0,SHK,1.0,,17750,ASCENT
SHK,0,2,0.0,4,0,0.0,0,0,,2,2,100.0,18,9,50.0,VKS,1.0,,17750,BIND
VKS,2,2,100.0,2,2,100.0,2,0,0.0,5,4,80.0,15,7,47.0,SHK,1.0,,17750,BIND
VKS,2,2,100.0,2,2,100.0,2,0,0.0,5,2,40.0,14,6,43.0,SHK,1.0,,17755,ASCENT
SHK,0,2,0.0,4,0,0.0,2,0,0.0,1,0,0.0,16,13,81.0,VKS,1.0,,17755,ASCENT
VKS,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,SHK,1.0,,17755,HAVEN
SHK,0,2,0.0,3,0,0.0,3,1,33.0,4,1,25.0,5,0,0.0,VKS,1.0,,17755,HAVEN
VKS,0,2,0.0,4,0,0.0,2,0,0.0,3,0,0.0,15,13,87.0,SHK,1.0,,17755,BIND
SHK,2,2,100.0,2,2,100.0,0,0,,8,4,50.0,14,5,36.0,VKS,1.0,,17755,BIND
VKS,1,2,50.0,3,1,33.0,2,1,50.0,5,4,80.0,12,7,58.0,SHK,1.0,,17755,ICEBOX
SHK,1,2,50.0,3,1,33.0,3,1,33.0,6,4,67.0,10,3,30.0,VKS,1.0,,17755,ICEBOX
SEN,1,2,50.0,3,2,67.0,0,0,,5,5,100.0,12,6,50.0,VKS,1.0,,19078,ICEBOX
VKS,1,2,50.0,3,1,33.0,2,0,0.0,6,3,50.0,9,3,33.0,SEN,1.0,,19078,ICEBOX
SEN,2,2,100.0,2,2,100.0,2,0,0.0,4,3,75.0,11,8,73.0,VKS,1.0,,19078,HAVEN
VKS,0,2,0.0,3,0,0.0,1,0,0.0,7,3,43.0,8,3,38.0,SEN,1.0,,19078,HAVEN
VKS,0,2,0.0,5,0,0.0,0,0,,5,3,60.0,11,5,45.0,TL,1.0,,19086,ASCENT
TL,2,2,100.0,2,2,100.0,2,1,50.0,4,2,50.0,13,8,62.0,VKS,1.0,,19086,ASCENT
VKS,0,2,0.0,3,0,0.0,2,0,0.0,8,3,38.0,5,2,40.0,TL,1.0,,19086,HAVEN
TL,2,2,100.0,3,2,67.0,0,0,,4,3,75.0,11,8,73.0,VKS,1.0,,19086,HAVEN
VKS,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,Bonde da Loli Careca,1.0,,24194,BIND
Bonde da Loli Careca,0,2,0.0,4,0,0.0,3,0,0.0,3,0,0.0,5,2,40.0,VKS,1.0,,24194,BIND
VKS,2,2,100.0,2,2,100.0,0,0,,2,2,100.0,9,9,100.0,Bonde da Loli Careca,1.0,,24194,ASCENT
Bonde da Loli Careca,0,2,0.0,3,0,0.0,2,0,0.0,6,0,0.0,2,0,0.0,VKS,1.0,,24194,ASCENT
VKS,1,2,50.0,3,1,33.0,2,0,0.0,1,1,100.0,14,11,79.0,KG,1.0,,24210,HAVEN
KG,1,2,50.0,4,1,25.0,3,0,0.0,3,1,33.0,10,5,50.0,VKS,1.0,,24210,HAVEN
VKS,1,2,50.0,3,2,67.0,0,0,,2,2,100.0,10,9,90.0,KG,1.0,,24210,ASCENT
KG,1,2,50.0,3,1,33.0,2,0,0.0,4,0,0.0,6,1,17.0,VKS,1.0,,24210,ASCENT
VKS,1,2,50.0,3,1,33.0,2,1,50.0,2,1,50.0,16,10,62.0,FUR,1.0,,24467,BIND
FUR,1,2,50.0,4,1,25.0,2,1,50.0,5,1,20.0,12,7,58.0,VKS,1.0,,24467,BIND
VKS,2,2,100.0,2,2,100.0,2,0,0.0,6,4,67.0,13,4,31.0,FUR,1.0,,24467,HAVEN
FUR,0,2,0.0,3,0,0.0,3,1,33.0,2,1,50.0,15,11,73.0,VKS,1.0,,24467,HAVEN
VKS,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,13,10,77.0,FUR,1.0,,24467,ICEBOX
FUR,1,2,50.0,4,1,25.0,2,0,0.0,4,2,50.0,8,2,25.0,VKS,1.0,,24467,ICEBOX
VKS,0,2,0.0,4,0,0.0,3,2,67.0,1,0,0.0,12,5,42.0,SH,1.0,,26909,ASCENT
SH,2,2,100.0,2,2,100.0,1,1,100.0,5,3,60.0,12,7,58.0,VKS,1.0,,26909,ASCENT
VKS,2,2,100.0,2,2,100.0,3,1,33.0,4,3,75.0,12,7,58.0,FUR,1.0,,26913,ICEBOX
FUR,0,2,0.0,4,0,0.0,3,0,0.0,2,1,50.0,12,7,58.0,VKS,1.0,,26913,ICEBOX
VKS,1,2,50.0,2,1,50.0,2,1,50.0,3,2,67.0,15,9,60.0,FUR,1.0,,26913,ASCENT
FUR,1,2,50.0,3,1,33.0,1,1,100.0,9,4,44.0,9,3,33.0,VKS,1.0,,26913,ASCENT
