Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
frz,reyna,181,13,12,7,1,99.1,16,4,4,0,9260,VKS,IMP,13,6,8,4,5,2,ASCENT,
prozin,raze,259,16,17,1,-1,143.8,18,1,4,-3,9425,S5,VKS,5,13,1,5,4,8,ASCENT,
gaabxx,jett,243,13,16,6,-3,203.3,20,4,4,0,9425,S5,VKS,5,13,1,5,4,8,ASCENT,
fra,killjoy,162,9,18,2,-9,95.1,35,0,1,-1,9425,S5,VKS,5,13,1,5,4,8,ASCENT,
deNaro,sova,153,10,14,4,-4,137.8,19,0,3,-3,9425,S5,VKS,5,13,1,5,4,8,ASCENT,
fooX,omen,126,7,15,2,-8,93.6,17,1,0,1,9425,S5,VKS,5,13,1,5,4,8,ASCENT,
frz,reyna,324,24,9,5,15,176.0,19,3,0,3,9425,VKS,S5,13,5,8,4,5,1,ASCENT,
saadhak,killjoy,306,23,10,3,13,194.6,30,3,1,2,9425,VKS,S5,13,5,8,4,5,1,ASCENT,
gtnziN,raze,272,16,11,9,5,194.7,15,3,3,0,9425,VKS,S5,13,5,8,4,5,1,ASCENT,
sutecas,omen,158,9,14,4,-5,82.5,35,1,1,0,9425,VKS,S5,13,5,8,4,5,1,ASCENT,
Sacy,sova,135,8,11,14,-3,82.8,17,2,1,1,9425,VKS,S5,13,5,8,4,5,1,ASCENT,
prozin,raze,270,19,17,3,2,152.0,18,4,2,2,9425,S5,VKS,7,13,4,8,3,5,BIND,
fooX,omen,162,11,16,3,-5,122.3,36,0,1,-1,9425,S5,VKS,7,13,4,8,3,5,BIND,
gaabxx,phoenix,161,12,15,4,-3,150.1,37,2,3,-1,9425,S5,VKS,7,13,4,8,3,5,BIND,
deNaro,sova,161,10,17,6,-7,107.3,17,0,1,-1,9425,S5,VKS,7,13,4,8,3,5,BIND,
fra,killjoy,156,11,18,2,-7,107.4,24,2,5,-3,9425,S5,VKS,7,13,4,8,3,5,BIND,
Sacy,sova,333,21,13,15,8,216.3,22,4,1,3,9425,VKS,S5,13,7,5,3,8,4,BIND,
gtnziN,raze,311,22,14,5,8,200.8,20,2,1,1,9425,VKS,S5,13,7,5,3,8,4,BIND,
frz,reyna,239,16,14,7,2,128.3,24,5,4,1,9425,VKS,S5,13,7,5,3,8,4,BIND,
sutecas,omen,167,15,11,2,4,112.5,44,0,1,-1,9425,VKS,S5,13,7,5,3,8,4,BIND,
saadhak,cypher,141,9,11,8,-2,81.4,23,1,1,0,9425,VKS,S5,13,7,5,3,8,4,BIND,
frz,reyna,278,25,14,2,11,187.4,50,3,3,0,10342,VKS,Vora,11,13,7,5,4,8,BIND,
gtnziN,raze,232,15,20,9,-5,195.2,16,7,2,5,10342,VKS,Vora,11,13,7,5,4,8,BIND,
saadhak,cypher,219,17,15,6,2,134.7,12,2,2,0,10342,VKS,Vora,11,13,7,5,4,8,BIND,
Sacy,sova,168,14,15,10,-1,109.1,17,2,0,2,10342,VKS,Vora,11,13,7,5,4,8,BIND,
sutecas,omen,124,11,20,8,-9,85.5,21,2,1,1,10342,VKS,Vora,11,13,7,5,4,8,BIND,
fzkk,raze,264,20,21,9,-1,167.3,15,3,3,0,10342,Vora,VKS,13,11,8,4,5,7,BIND,
dragonite,cypher,224,20,16,2,4,123.4,15,3,1,2,10342,Vora,VKS,13,11,8,4,5,7,BIND,
v1xen,omen,221,18,16,7,2,125.9,22,2,3,-1,10342,Vora,VKS,13,11,8,4,5,7,BIND,
delevingne,reyna,157,15,15,6,0,73.0,11,0,5,-5,10342,Vora,VKS,13,11,8,4,5,7,BIND,
krain,sova,135,11,14,7,-3,94.2,15,0,4,-4,10342,Vora,VKS,13,11,8,4,5,7,BIND,
dgzin,jett,352,31,18,3,13,222.5,26,8,2,6,10346,B4,VKS,12,14,8,4,4,8,ICEBOX,
pancada,raze,223,19,21,6,-2,168.3,28,4,1,3,10346,B4,VKS,12,14,8,4,4,8,ICEBOX,
fuzari,sage,222,22,16,9,6,147.5,28,2,2,0,10346,B4,VKS,12,14,8,4,4,8,ICEBOX,
Mazin,omen,158,13,23,4,-10,107.4,33,0,5,-5,10346,B4,VKS,12,14,8,4,4,8,ICEBOX,
v1nny,sova,157,14,19,7,-5,97.8,29,0,2,-2,10346,B4,VKS,12,14,8,4,4,8,ICEBOX,
saadhak,killjoy,295,29,17,5,12,156.5,17,1,1,0,10346,VKS,B4,14,12,8,4,4,8,ICEBOX,
Sacy,sova,219,18,22,10,-4,159.3,25,3,4,-1,10346,VKS,B4,14,12,8,4,4,8,ICEBOX,
gtnziN,jett,203,20,21,1,-1,119.3,20,4,3,1,10346,VKS,B4,14,12,8,4,4,8,ICEBOX,
frz,sage,188,17,19,11,-2,123.5,22,2,2,0,10346,VKS,B4,14,12,8,4,4,8,ICEBOX,
sutecas,viper,166,13,20,7,-7,118.1,33,2,4,-2,10346,VKS,B4,14,12,8,4,4,8,ICEBOX,
pancada,raze,272,20,14,6,6,148.7,17,3,2,1,10346,B4,VKS,13,8,6,3,7,5,HAVEN,
dgzin,jett,239,17,17,2,0,158.6,43,6,3,3,10346,B4,VKS,13,8,6,3,7,5,HAVEN,
Mazin,omen,209,18,11,4,7,117.2,27,1,2,-1,10346,B4,VKS,13,8,6,3,7,5,HAVEN,
fuzari,cypher,207,16,13,7,3,116.0,8,0,1,-1,10346,B4,VKS,13,8,6,3,7,5,HAVEN,
v1nny,sova,170,10,17,10,-7,136.5,24,0,3,-3,10346,B4,VKS,13,8,6,3,7,5,HAVEN,
