Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
Khalil,omen,167,15,20,8,-5,103.5,11,3,1,2,9422,FUR,SLK,14,12,5,7,7,5,HAVEN,
Quick,breach,138,12,19,19,-7,82.2,24,0,1,-1,9422,FUR,SLK,14,12,5,7,7,5,HAVEN,
krain,sova,235,18,17,7,1,149.8,30,2,1,1,9257,Vora,SLK,11,13,7,5,4,8,BIND,
dragonite,cypher,211,18,17,5,1,126.5,29,3,1,2,9257,Vora,SLK,11,13,7,5,4,8,BIND,
v1xen,brimstone,209,19,18,6,1,114.2,16,3,1,2,9257,Vora,SLK,11,13,7,5,4,8,BIND,
fzkk,jett,189,15,19,3,-4,124.3,24,6,5,1,9257,Vora,SLK,11,13,7,5,4,8,BIND,
delevingne,breach,93,8,20,9,-12,57.5,7,0,2,-2,9257,Vora,SLK,11,13,7,5,4,8,BIND,
ntk,sova,334,27,14,7,13,183.7,16,6,2,4,9257,SLK,Vora,13,11,8,4,5,7,BIND,
Hastad,raze,229,19,13,4,6,138.5,12,1,2,-1,9257,SLK,Vora,13,11,8,4,5,7,BIND,
bld,sage,211,19,14,7,5,156.9,21,1,4,-3,9257,SLK,Vora,13,11,8,4,5,7,BIND,
DiMAS,cypher,171,13,18,7,-5,109.0,11,2,3,-1,9257,SLK,Vora,13,11,8,4,5,7,BIND,
mNdS,omen,155,13,19,7,-6,146.6,27,0,3,-3,9257,SLK,Vora,13,11,8,4,5,7,BIND,
Veroneze,reyna,256,20,18,6,2,160.7,17,5,4,1,9099,VK,SLK,11,13,9,3,2,10,ASCENT,
Maverick,brimstone,252,22,16,8,6,152.2,26,1,0,1,9099,VK,SLK,11,13,9,3,2,10,ASCENT,
Cpx,cypher,208,15,21,10,-6,146.1,21,1,5,-4,9099,VK,SLK,11,13,9,3,2,10,ASCENT,
