Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
Pernalonga,raze,271,16,13,4,3,175.7,16,3,1,2,13520,Inga,EXZ,13,5,5,1,8,4,HAVEN,
ceegu1N,omen,270,18,8,5,10,142.6,9,3,3,0,13520,Inga,EXZ,13,5,5,1,8,4,HAVEN,
ducKw0w,sova,223,14,10,8,4,151.2,30,0,2,-2,13520,Inga,EXZ,13,5,5,1,8,4,HAVEN,
jacobin,breach,220,15,10,14,5,177.4,28,2,0,2,13520,Inga,EXZ,13,5,5,1,8,4,HAVEN,
cad,jett,188,13,11,4,2,79.0,13,2,2,0,13520,Inga,EXZ,13,5,5,1,8,4,HAVEN,
RND,jett,257,16,15,3,1,141.9,15,3,1,2,13520,EXZ,Inga,5,13,4,8,1,5,HAVEN,
Nether,omen,175,11,15,2,-4,110.3,28,2,1,1,13520,EXZ,Inga,5,13,4,8,1,5,HAVEN,
soyer,raze,165,8,15,6,-7,121.4,24,1,3,-2,13520,EXZ,Inga,5,13,4,8,1,5,HAVEN,
e4s,sova,153,11,15,5,-4,111.9,21,1,1,0,13520,EXZ,Inga,5,13,4,8,1,5,HAVEN,
vianna1,cypher,121,6,16,2,-10,79.2,13,1,4,-3,13520,EXZ,Inga,5,13,4,8,1,5,HAVEN,
jacobin,breach,272,20,12,3,8,141.6,28,2,1,1,13530,Inga,B4,6,13,6,6,0,7,ASCENT,
Pernalonga,raze,203,11,17,6,-6,137.1,21,4,3,1,13530,Inga,B4,6,13,6,6,0,7,ASCENT,
cad,jett,185,11,15,5,-4,111.1,17,2,2,0,13530,Inga,B4,6,13,6,6,0,7,ASCENT,
ducKw0w,sova,155,9,17,7,-8,100.2,24,0,1,-1,13530,Inga,B4,6,13,6,6,0,7,ASCENT,
ceegu1N,omen,111,8,14,4,-6,66.4,10,1,3,-2,13530,Inga,B4,6,13,6,6,0,7,ASCENT,
dgzin,jett,290,20,12,3,8,168.4,25,5,3,2,13530,B4,Inga,13,6,7,0,6,6,ASCENT,
fuzari,killjoy,256,19,10,2,9,148.5,14,0,0,0,13530,B4,Inga,13,6,7,0,6,6,ASCENT,
Mazin,raze,193,12,15,5,-3,136.7,20,2,3,-1,13530,B4,Inga,13,6,7,0,6,6,ASCENT,
v1nny,sova,177,10,9,10,1,100.7,23,1,0,1,13530,B4,Inga,13,6,7,0,6,6,ASCENT,
pancada,omen,172,13,13,4,0,106.0,34,2,3,-1,13530,B4,Inga,13,6,7,0,6,6,ASCENT,
ceegu1N,omen,295,18,13,3,5,166.7,24,2,0,2,13530,Inga,B4,4,13,4,8,0,5,HAVEN,
Pernalonga,raze,204,12,16,1,-4,122.2,13,2,2,0,13530,Inga,B4,4,13,4,8,0,5,HAVEN,
jacobin,breach,179,10,14,2,-4,104.5,26,2,0,2,13530,Inga,B4,4,13,4,8,0,5,HAVEN,
cad,jett,121,5,14,5,-9,83.7,19,3,5,-2,13530,Inga,B4,4,13,4,8,0,5,HAVEN,
ducKw0w,sova,101,5,15,1,-10,68.9,13,1,0,1,13530,Inga,B4,4,13,4,8,0,5,HAVEN,
fuzari,cypher,317,21,11,3,10,165.0,28,1,0,1,13530,B4,Inga,13,4,5,0,8,4,HAVEN,
Mazin,raze,238,16,9,2,7,130.1,42,3,3,0,13530,B4,Inga,13,4,5,0,8,4,HAVEN,
pancada,omen,204,12,9,6,3,125.7,30,1,3,-2,13530,B4,Inga,13,4,5,0,8,4,HAVEN,
dgzin,jett,184,12,13,1,-1,112.3,37,2,3,-1,13530,B4,Inga,13,4,5,0,8,4,HAVEN,
v1nny,sova,183,11,8,8,3,111.7,35,0,1,-1,13530,B4,Inga,13,4,5,0,8,4,HAVEN,
Jonn,reyna,270,20,12,0,8,161.7,23,3,1,2,14102,GLB,Inga,13,6,10,2,3,4,ASCENT,
mwzera,raze,257,17,13,5,4,161.9,10,1,3,-2,14102,GLB,Inga,13,6,10,2,3,4,ASCENT,
Nyang,killjoy,191,13,10,6,3,99.3,21,1,1,0,14102,GLB,Inga,13,6,10,2,3,4,ASCENT,
JhoW,omen,181,13,11,5,2,169.4,23,2,3,-1,14102,GLB,Inga,13,6,10,2,3,4,ASCENT,
fznnn,sova,177,10,11,9,-1,101.7,11,1,3,-2,14102,GLB,Inga,13,6,10,2,3,4,ASCENT,
Pernalonga,raze,250,15,14,5,1,142.1,14,2,2,0,14102,Inga,GLB,6,13,4,3,2,10,ASCENT,
ceegu1N,omen,219,16,14,3,2,130.9,22,2,0,2,14102,Inga,GLB,6,13,4,3,2,10,ASCENT,
jowzikk,jett,142,9,16,2,-7,90.1,19,3,2,1,14102,Inga,GLB,6,13,4,3,2,10,ASCENT,
jacobin,breach,127,9,14,5,-5,65.8,8,2,3,-1,14102,Inga,GLB,6,13,4,3,2,10,ASCENT,
REPOW,sova,125,8,15,7,-7,82.9,14,2,1,1,14102,Inga,GLB,6,13,4,3,2,10,ASCENT,
mwzera,raze,281,17,8,5,9,206.0,31,4,3,1,14102,GLB,Inga,13,4,3,2,10,2,SPLIT,
Nyang,breach,260,17,7,10,10,213.6,23,0,0,0,14102,GLB,Inga,13,4,3,2,10,2,SPLIT,
Jonn,jett,255,15,14,4,1,119.9,22,4,2,2,14102,GLB,Inga,13,4,3,2,10,2,SPLIT,
JhoW,omen,246,15,7,5,8,136.0,9,0,0,0,14102,GLB,Inga,13,4,3,2,10,2,SPLIT,
fznnn,cypher,158,11,8,3,3,99.9,17,2,2,0,14102,GLB,Inga,13,4,3,2,10,2,SPLIT,
jacobin,breach,226,12,15,3,-3,142.9,23,4,1,3,14102,Inga,GLB,4,13,2,10,2,3,SPLIT,
jowzikk,jett,185,11,16,2,-5,117.4,18,2,2,0,14102,Inga,GLB,4,13,2,10,2,3,SPLIT,
REPOW,killjoy,128,6,15,4,-9,95.9,16,0,3,-3,14102,Inga,GLB,4,13,2,10,2,3,SPLIT,
ceegu1N,omen,127,9,14,2,-5,81.4,27,0,1,-1,14102,Inga,GLB,4,13,2,10,2,3,SPLIT,
Pernalonga,raze,106,6,15,1,-9,72.2,17,1,3,-2,14102,Inga,GLB,4,13,2,10,2,3,SPLIT,
Quick,raze,310,15,12,7,3,202.9,15,1,2,-1,15738,FUR,Inga,13,2,10,2,3,0,ASCENT,
txddy,killjoy,297,17,6,5,11,184.7,20,2,1,1,15738,FUR,Inga,13,2,10,2,3,0,ASCENT,
xand,jett,257,14,11,2,3,119.6,11,6,1,5,15738,FUR,Inga,13,2,10,2,3,0,ASCENT,
Nozwerr,sova,231,13,6,7,7,140.1,14,1,0,1,15738,FUR,Inga,13,2,10,2,3,0,ASCENT,
Khalil,omen,125,9,6,6,3,61.1,40,0,1,-1,15738,FUR,Inga,13,2,10,2,3,0,ASCENT,
CTC,sova,257,14,13,3,1,157.9,29,0,1,-1,15738,Inga,FUR,2,13,0,3,2,10,ASCENT,
Pernalonga,raze,181,8,14,2,-6,121.1,9,3,2,1,15738,Inga,FUR,2,13,0,3,2,10,ASCENT,
jacobin,killjoy,170,8,14,3,-6,100.5,8,1,5,-4,15738,Inga,FUR,2,13,0,3,2,10,ASCENT,
ceegu1N,omen,143,7,14,3,-7,89.9,19,1,0,1,15738,Inga,FUR,2,13,0,3,2,10,ASCENT,
Magic,jett,97,4,14,3,-10,72.3,18,0,2,-2,15738,Inga,FUR,2,13,0,3,2,10,ASCENT,
CTC,sova,247,15,14,5,1,176.6,32,1,0,1,15741,Inga,HL,6,13,1,6,5,7,BIND,
ceegu1N,omen,243,17,15,4,2,150.1,28,5,3,2,15741,Inga,HL,6,13,1,6,5,7,BIND,
Magic,jett,180,12,16,5,-4,86.5,11,3,2,1,15741,Inga,HL,6,13,1,6,5,7,BIND,
Pernalonga,raze,148,9,17,4,-8,103.4,11,2,1,1,15741,Inga,HL,6,13,1,6,5,7,BIND,
jacobin,breach,99,6,16,6,-10,66.6,33,0,2,-2,15741,Inga,HL,6,13,1,6,5,7,BIND,
Myssen,cypher,293,21,10,5,11,221.2,40,4,2,2,15741,HL,Inga,13,6,7,5,6,1,BIND,
shion,sova,252,20,11,6,9,132.4,32,0,0,0,15741,HL,Inga,13,6,7,5,6,1,BIND,
heat,jett,214,15,12,3,3,128.1,29,2,2,0,15741,HL,Inga,13,6,7,5,6,1,BIND,
pleets,omen,190,12,12,5,0,118.8,11,1,4,-3,15741,HL,Inga,13,6,7,5,6,1,BIND,
liazzi,raze,169,10,14,8,-4,94.6,12,1,3,-2,15741,HL,Inga,13,6,7,5,6,1,BIND,
Magic,jett,286,20,18,3,2,213.9,23,2,3,-1,15741,Inga,HL,8,13,2,10,6,3,ASCENT,
ceegu1N,omen,193,14,16,7,-2,127.5,19,0,0,0,15741,Inga,HL,8,13,2,10,6,3,ASCENT,
Pernalonga,raze,166,13,16,2,-3,116.1,12,0,4,-4,15741,Inga,HL,8,13,2,10,6,3,ASCENT,
jacobin,killjoy,164,12,16,3,-4,106.0,20,3,2,1,15741,Inga,HL,8,13,2,10,6,3,ASCENT,
CTC,sova,161,9,18,6,-9,90.1,21,4,3,1,15741,Inga,HL,8,13,2,10,6,3,ASCENT,
shion,sova,270,22,11,4,11,155.5,29,4,0,4,15741,HL,Inga,13,8,3,6,10,2,ASCENT,
heat,jett,252,18,15,7,3,201.1,13,2,4,-2,15741,HL,Inga,13,8,3,6,10,2,ASCENT,
liazzi,raze,249,18,14,3,4,155.4,24,2,2,0,15741,HL,Inga,13,8,3,6,10,2,ASCENT,
Myssen,cypher,204,17,11,4,6,154.2,54,2,2,0,15741,HL,Inga,13,8,3,6,10,2,ASCENT,
pleets,omen,113,9,17,5,-8,64.2,14,2,1,1,15741,HL,Inga,13,8,3,6,10,2,ASCENT,
Myssen,cypher,251,21,14,3,7,141.7,44,2,4,-2,17045,HL,Inga,13,9,8,4,5,5,BIND,
pleets,omen,215,17,15,7,2,122.3,11,2,2,0,17045,HL,Inga,13,9,8,4,5,5,BIND,
shion,sova,210,15,15,9,0,121.4,17,1,0,1,17045,HL,Inga,13,9,8,4,5,5,BIND,
heat,jett,195,15,16,1,-1,121.4,32,3,4,-1,17045,HL,Inga,13,9,8,4,5,5,BIND,
liazzi,raze,177,13,16,4,-3,182.0,14,2,2,0,17045,HL,Inga,13,9,8,4,5,5,BIND,
ceegu1N,brimstone,275,21,13,3,8,162.6,24,5,1,4,17045,Inga,HL,9,13,5,5,4,8,BIND,
CTC,sova,273,22,14,3,8,142.9,20,0,0,0,17045,Inga,HL,9,13,5,5,4,8,BIND,
Pernalonga,raze,167,13,17,2,-4,100.0,9,2,0,2,17045,Inga,HL,9,13,5,5,4,8,BIND,
Magic,jett,141,9,18,2,-9,97.5,15,3,6,-3,17045,Inga,HL,9,13,5,5,4,8,BIND,
shion,raze,219,11,11,5,0,154.4,19,0,2,-2,17045,HL,Inga,4,13,1,4,3,9,ASCENT,
liazzi,cypher,163,9,14,2,-5,96.8,28,3,1,2,17045,HL,Inga,4,13,1,4,3,9,ASCENT,
Myssen,jett,155,10,13,1,-3,103.9,50,0,1,-1,17045,HL,Inga,4,13,1,4,3,9,ASCENT,
heat,omen,137,8,14,1,-6,93.8,37,1,6,-5,17045,HL,Inga,4,13,1,4,3,9,ASCENT,
pleets,raze,96,4,14,7,-10,49.2,11,0,3,-3,17045,HL,Inga,4,13,1,4,3,9,ASCENT,
Pernalonga,jett,261,16,7,2,9,163.0,11,3,1,2,17045,Inga,HL,13,4,9,3,4,1,ASCENT,
Magic,omen,243,15,11,1,4,130.6,25,5,0,5,17045,Inga,HL,13,4,9,3,4,1,ASCENT,
ceegu1N,sova,221,13,7,4,6,151.1,16,2,2,0,17045,Inga,HL,13,4,9,3,4,1,ASCENT,
CTC,breach,195,11,8,6,3,116.7,17,1,0,1,17045,Inga,HL,13,4,9,3,4,1,ASCENT,
jacobin,jett,148,11,9,10,2,64.8,14,2,1,1,17045,Inga,HL,13,4,9,3,4,1,ASCENT,
heat,omen,240,21,19,2,2,149.7,37,5,5,0,17045,HL,Inga,11,13,7,5,4,8,HAVEN,
pleets,sova,237,22,16,6,6,144.8,19,3,1,2,17045,HL,Inga,11,13,7,5,4,8,HAVEN,
shion,raze,212,16,14,11,2,143.7,13,2,2,0,17045,HL,Inga,11,13,7,5,4,8,HAVEN,
liazzi,cypher,160,13,19,7,-6,97.8,20,1,2,-1,17045,HL,Inga,11,13,7,5,4,8,HAVEN,
Myssen,astra,131,13,16,0,-3,91.6,60,1,2,-1,17045,HL,Inga,11,13,7,5,4,8,HAVEN,
ceegu1N,skye,268,20,18,12,2,183.1,20,4,1,3,17045,Inga,HL,13,11,8,4,5,7,HAVEN,
jacobin,killjoy,250,23,15,5,8,193.4,20,1,3,-2,17045,Inga,HL,13,11,8,4,5,7,HAVEN,
Magic,sova,235,22,16,4,6,144.3,18,2,2,0,17045,Inga,HL,13,11,8,4,5,7,HAVEN,
CTC,raze,204,14,18,12,-4,138.2,19,3,0,3,17045,Inga,HL,13,11,8,4,5,7,HAVEN,
Pernalonga,,84,5,18,3,-13,40.8,9,2,6,-4,17045,Inga,HL,13,11,8,4,5,7,HAVEN,
CTC,sova,229,19,13,9,6,141.9,37,3,2,1,16755,Inga,ITZA,13,10,6,6,7,4,ASCENT,
Magic,jett,222,20,18,0,2,121.6,28,2,3,-1,16755,Inga,ITZA,13,10,6,6,7,4,ASCENT,
Pernalonga,raze,207,13,18,8,-5,141.7,22,4,3,1,16755,Inga,ITZA,13,10,6,6,7,4,ASCENT,
jacobin,breach,198,15,16,6,-1,124.3,23,3,2,1,16755,Inga,ITZA,13,10,6,6,7,4,ASCENT,
ceegu1N,omen,154,11,13,5,-2,145.8,12,1,0,1,16755,Inga,ITZA,13,10,6,6,7,4,ASCENT,
Isaa,reyna,251,20,16,5,4,158.8,16,4,4,0,16755,ITZA,Inga,10,13,4,7,6,6,ASCENT,
tayhuhu,sova,202,18,13,2,5,110.0,14,2,2,0,16755,ITZA,Inga,10,13,4,7,6,6,ASCENT,
shyz,raze,193,15,18,2,-3,119.3,17,2,3,-1,16755,ITZA,Inga,10,13,4,7,6,6,ASCENT,
celinett,killjoy,177,14,15,4,-1,124.0,30,1,1,0,16755,ITZA,Inga,10,13,4,7,6,6,ASCENT,
Shizue,astra,147,11,16,6,-5,112.9,22,1,3,-2,16755,ITZA,Inga,10,13,4,7,6,6,ASCENT,
Magic,killjoy,321,16,6,4,10,210.6,29,3,2,1,16755,Inga,ITZA,13,0,12,0,1,0,HAVEN,
CTC,sova,294,13,5,10,8,175.9,22,3,0,3,16755,Inga,ITZA,13,0,12,0,1,0,HAVEN,
ceegu1N,astra,273,15,2,3,13,193.8,23,0,0,0,16755,Inga,ITZA,13,0,12,0,1,0,HAVEN,
jacobin,skye,218,10,8,6,2,154.0,22,2,1,1,16755,Inga,ITZA,13,0,12,0,1,0,HAVEN,
Pernalonga,raze,206,10,8,3,2,122.6,33,1,1,0,16755,Inga,ITZA,13,0,12,0,1,0,HAVEN,
tayhuhu,sova,194,8,12,3,-4,111.3,26,1,0,1,16755,ITZA,Inga,0,13,0,1,0,12,HAVEN,
Isaa,reyna,162,7,13,0,-6,88.8,46,3,2,1,16755,ITZA,Inga,0,13,0,1,0,12,HAVEN,
Shizue,astra,155,6,13,3,-7,107.5,19,0,1,-1,16755,ITZA,Inga,0,13,0,1,0,12,HAVEN,
celinett,cypher,115,5,13,2,-8,84.7,33,0,2,-2,16755,ITZA,Inga,0,13,0,1,0,12,HAVEN,
shyz,raze,109,3,13,4,-10,85.2,17,0,4,-4,16755,ITZA,Inga,0,13,0,1,0,12,HAVEN,
frz,jett,312,27,9,1,18,166.5,25,3,1,2,17618,VKS,Inga,13,9,4,8,9,1,BIND,
gtnziN,raze,222,16,16,6,0,147.2,21,1,2,-1,17618,VKS,Inga,13,9,4,8,9,1,BIND,
sutecas,astra,207,16,15,7,1,116.3,41,4,2,2,17618,VKS,Inga,13,9,4,8,9,1,BIND,
Sacy,sova,176,14,13,8,1,133.5,54,1,2,-1,17618,VKS,Inga,13,9,4,8,9,1,BIND,
saadhak,viper,173,10,15,11,-5,117.5,18,4,2,2,17618,VKS,Inga,13,9,4,8,9,1,BIND,
ceegu1N,brimstone,224,17,19,3,-2,140.0,23,3,1,2,17618,Inga,VKS,9,13,1,9,8,4,BIND,
CTC,sova,220,18,12,10,6,176.7,17,1,1,0,17618,Inga,VKS,9,13,1,9,8,4,BIND,
Magic,jett,180,10,18,4,-8,118.4,17,2,4,-2,17618,Inga,VKS,9,13,1,9,8,4,BIND,
Pernalonga,raze,162,12,19,2,-7,95.7,10,3,2,1,17618,Inga,VKS,9,13,1,9,8,4,BIND,
jacobin,skye,150,11,15,5,-4,142.5,23,0,5,-5,17618,Inga,VKS,9,13,1,9,8,4,BIND,
Sacy,sova,273,17,9,7,8,142.1,19,3,0,3,17618,VKS,Inga,13,3,4,0,9,3,ASCENT,
sutecas,astra,250,14,8,5,6,164.4,40,2,1,1,17618,VKS,Inga,13,3,4,0,9,3,ASCENT,
gtnziN,raze,227,12,9,7,3,130.0,7,1,4,-3,17618,VKS,Inga,13,3,4,0,9,3,ASCENT,
frz,jett,193,13,6,3,7,138.0,32,0,2,-2,17618,VKS,Inga,13,3,4,0,9,3,ASCENT,
saadhak,killjoy,190,10,6,6,4,125.1,18,1,2,-1,17618,VKS,Inga,13,3,4,0,9,3,ASCENT,
ceegu1N,astra,251,13,13,3,0,162.4,34,4,1,3,17618,Inga,VKS,3,13,3,9,0,4,ASCENT,
jacobin,breach,195,11,13,3,-2,121.6,34,4,1,3,17618,Inga,VKS,3,13,3,9,0,4,ASCENT,
Magic,jett,141,7,14,3,-7,83.8,19,1,3,-2,17618,Inga,VKS,3,13,3,9,0,4,ASCENT,
CTC,sova,99,4,14,3,-10,64.4,16,0,1,-1,17618,Inga,VKS,3,13,3,9,0,4,ASCENT,
Pernalonga,sage,67,3,12,1,-9,46.8,12,0,1,-1,17618,Inga,VKS,3,13,3,9,0,4,ASCENT,
pepa,omen,262,24,19,5,5,177.8,27,1,3,-2,17747,paiN,Inga,14,12,3,9,9,3,SPLIT,
murizzz,jett,208,20,20,2,0,125.2,34,6,4,2,17747,paiN,Inga,14,12,3,9,9,3,SPLIT,
kon4n,sage,204,18,15,12,3,157.9,21,2,2,0,17747,paiN,Inga,14,12,3,9,9,3,SPLIT,
matheuzin,breach,190,17,17,10,0,124.0,25,0,4,-4,17747,paiN,Inga,14,12,3,9,9,3,SPLIT,
ryotzz,killjoy,169,15,16,3,-1,98.8,18,1,3,-2,17747,paiN,Inga,14,12,3,9,9,3,SPLIT,
Magic,jett,291,28,22,1,6,187.1,19,4,4,0,17747,Inga,paiN,12,14,3,9,9,3,SPLIT,
ceegu1N,omen,205,19,18,2,1,139.2,15,7,2,5,17747,Inga,paiN,12,14,3,9,9,3,SPLIT,
Pernalonga,raze,163,14,18,5,-4,107.2,20,3,3,0,17747,Inga,paiN,12,14,3,9,9,3,SPLIT,
CTC,killjoy,157,14,15,5,-1,103.0,15,2,0,2,17747,Inga,paiN,12,14,3,9,9,3,SPLIT,
jacobin,breach,145,12,21,10,-9,102.8,25,0,1,-1,17747,Inga,paiN,12,14,3,9,9,3,SPLIT,
ryotzz,killjoy,270,18,18,3,0,175.8,18,1,1,0,17747,paiN,Inga,7,13,3,9,4,4,HAVEN,
kon4n,skye,213,15,16,3,-1,137.2,30,1,1,0,17747,paiN,Inga,7,13,3,9,4,4,HAVEN,
murizzz,jett,183,13,17,2,-4,121.6,23,3,5,-2,17747,paiN,Inga,7,13,3,9,4,4,HAVEN,
matheuzin,sova,157,10,15,6,-5,95.9,20,0,2,-2,17747,paiN,Inga,7,13,3,9,4,4,HAVEN,
pepa,omen,88,5,17,5,-12,57.1,13,1,5,-4,17747,paiN,Inga,7,13,3,9,4,4,HAVEN,
Pernalonga,raze,265,18,14,6,4,163.5,25,5,2,3,17747,Inga,paiN,13,7,4,4,9,3,HAVEN,
Magic,killjoy,263,20,13,3,7,165.1,15,1,2,-1,17747,Inga,paiN,13,7,4,4,9,3,HAVEN,
jacobin,skye,221,16,14,8,2,128.2,34,3,2,1,17747,Inga,paiN,13,7,4,4,9,3,HAVEN,
ceegu1N,astra,198,15,9,2,6,116.2,15,3,0,3,17747,Inga,paiN,13,7,4,4,9,3,HAVEN,
CTC,sova,198,14,11,6,3,113.5,38,2,0,2,17747,Inga,paiN,13,7,4,4,9,3,HAVEN,
ryotzz,killjoy,303,19,17,5,2,174.4,8,1,0,1,17747,paiN,Inga,5,13,0,6,5,7,BIND,
matheuzin,sova,185,9,17,6,-8,132.1,33,0,1,-1,17747,paiN,Inga,5,13,0,6,5,7,BIND,
pepa,omen,177,11,17,5,-6,110.3,28,0,3,-3,17747,paiN,Inga,5,13,0,6,5,7,BIND,
kon4n,skye,162,11,17,3,-6,102.6,20,0,2,-2,17747,paiN,Inga,5,13,0,6,5,7,BIND,
murizzz,raze,58,1,18,3,-17,54.0,7,0,11,-11,17747,paiN,Inga,5,13,0,6,5,7,BIND,
jacobin,skye,286,20,9,5,11,204.7,19,3,0,3,17747,Inga,paiN,13,5,7,5,6,0,BIND,
Pernalonga,raze,284,20,11,3,9,173.7,22,4,1,3,17747,Inga,paiN,13,5,7,5,6,0,BIND,
ceegu1N,brimstone,264,18,11,8,7,164.1,15,3,0,3,17747,Inga,paiN,13,5,7,5,6,0,BIND,
Magic,jett,223,14,10,5,4,137.8,19,6,0,6,17747,Inga,paiN,13,5,7,5,6,0,BIND,
CTC,sova,198,14,10,3,4,109.8,22,1,0,1,17747,Inga,paiN,13,5,7,5,6,0,BIND,
ceegu1N,astra,195,12,15,3,-3,101.2,19,3,2,1,16838,Inga,TNET,5,13,2,10,3,3,HAVEN,
Pernalonga,raze,161,10,14,3,-4,106.8,15,2,3,-1,16838,Inga,TNET,5,13,2,10,3,3,HAVEN,
jacobin,skye,157,10,15,3,-5,113.5,39,0,2,-2,16838,Inga,TNET,5,13,2,10,3,3,HAVEN,
CTC,sova,137,7,16,4,-9,79.5,21,3,1,2,16838,Inga,TNET,5,13,2,10,3,3,HAVEN,
Magic,killjoy,120,7,14,1,-7,77.8,16,0,2,-2,16838,Inga,TNET,5,13,2,10,3,3,HAVEN,
dgzin,jett,290,20,10,1,10,177.4,40,3,4,-1,16838,TNET,Inga,13,5,3,3,10,2,HAVEN,
Mazin,omen,280,20,9,3,11,163.9,31,2,0,2,16838,TNET,Inga,13,5,3,3,10,2,HAVEN,
chase,raze,234,13,11,8,2,201.7,22,3,4,-1,16838,TNET,Inga,13,5,3,3,10,2,HAVEN,
v1nny,sova,193,12,7,6,5,116.0,29,2,0,2,16838,TNET,Inga,13,5,3,3,10,2,HAVEN,
fuzari,cypher,133,9,9,2,0,84.8,45,0,0,0,16838,TNET,Inga,13,5,3,3,10,2,HAVEN,
CTC,sova,273,14,13,2,1,155.3,54,2,1,1,16838,Inga,TNET,2,13,0,3,2,10,ASCENT,
Magic,jett,189,8,16,3,-8,125.8,24,3,3,0,16838,Inga,TNET,2,13,0,3,2,10,ASCENT,
ceegu1N,astra,173,8,14,6,-6,101.5,15,0,0,0,16838,Inga,TNET,2,13,0,3,2,10,ASCENT,
jacobin,breach,115,4,15,5,-11,69.4,25,1,3,-2,16838,Inga,TNET,2,13,0,3,2,10,ASCENT,
Pernalonga,sage,89,4,14,3,-10,55.6,9,1,1,0,16838,Inga,TNET,2,13,0,3,2,10,ASCENT,
chase,raze,356,19,9,3,10,229.1,25,2,3,-1,16838,TNET,Inga,13,2,10,2,3,0,ASCENT,
Mazin,astra,312,18,5,6,13,190.9,28,2,1,1,16838,TNET,Inga,13,2,10,2,3,0,ASCENT,
dgzin,jett,269,15,11,1,4,149.1,25,4,3,1,16838,TNET,Inga,13,2,10,2,3,0,ASCENT,
fuzari,cypher,191,12,7,2,5,109.8,28,0,0,0,16838,TNET,Inga,13,2,10,2,3,0,ASCENT,
v1nny,skye,144,8,6,10,2,105.3,21,0,0,0,16838,TNET,Inga,13,2,10,2,3,0,ASCENT,
xand,reyna,317,23,14,8,9,172.6,19,4,2,2,17752,FUR,Inga,13,9,6,4,7,5,BIND,
Nozwerr,sova,206,18,11,10,7,143.2,31,0,0,0,17752,FUR,Inga,13,9,6,4,7,5,BIND,
Khalil,omen,203,18,18,4,0,115.4,24,3,0,3,17752,FUR,Inga,13,9,6,4,7,5,BIND,
txddy,viper,198,15,14,4,1,134.8,23,3,3,0,17752,FUR,Inga,13,9,6,4,7,5,BIND,
Quick,raze,160,12,16,5,-4,111.4,20,3,4,-1,17752,FUR,Inga,13,9,6,4,7,5,BIND,
Magic,jett,237,17,18,2,-1,150.5,18,1,2,-1,17752,Inga,FUR,9,13,5,7,4,6,BIND,
ceegu1N,brimstone,219,18,18,3,0,133.4,19,3,1,2,17752,Inga,FUR,9,13,5,7,4,6,BIND,
Pernalonga,raze,204,16,17,4,-1,120.7,13,1,4,-3,17752,Inga,FUR,9,13,5,7,4,6,BIND,
jacobin,skye,165,11,18,6,-7,105.8,28,2,4,-2,17752,Inga,FUR,9,13,5,7,4,6,BIND,
CTC,sova,155,11,15,7,-4,92.7,19,2,2,0,17752,Inga,FUR,9,13,5,7,4,6,BIND,
Quick,reyna,382,22,10,6,12,223.7,37,1,4,-3,17752,FUR,Inga,13,3,3,1,10,2,ASCENT,
Khalil,omen,254,14,8,8,6,130.2,33,3,0,3,17752,FUR,Inga,13,3,3,1,10,2,ASCENT,
xand,jett,227,13,14,1,-1,129.3,13,4,3,1,17752,FUR,Inga,13,3,3,1,10,2,ASCENT,
Nozwerr,sova,195,11,7,7,4,131.6,28,0,0,0,17752,FUR,Inga,13,3,3,1,10,2,ASCENT,
txddy,killjoy,177,12,8,2,4,104.5,20,1,0,1,17752,FUR,Inga,13,3,3,1,10,2,ASCENT,
ceegu1N,omen,248,14,13,4,1,128.9,13,1,0,1,17752,Inga,FUR,3,13,2,10,1,3,ASCENT,
Magic,jett,220,13,13,3,0,139.9,26,1,3,-2,17752,Inga,FUR,3,13,2,10,1,3,ASCENT,
CTC,sova,212,11,14,3,-3,136.2,23,1,2,-1,17752,Inga,FUR,3,13,2,10,1,3,ASCENT,
Pernalonga,raze,129,6,16,2,-10,89.9,26,2,0,2,17752,Inga,FUR,3,13,2,10,1,3,ASCENT,
jacobin,breach,77,3,16,6,-13,48.3,18,2,4,-2,17752,Inga,FUR,3,13,2,10,1,3,ASCENT,
Magic,jett,262,17,13,3,4,117.6,12,5,1,4,24204,Inga,Revo,13,4,2,3,11,1,BIND,
ceegu1N,brimstone,245,14,11,8,3,154.3,18,2,1,1,24204,Inga,Revo,13,4,2,3,11,1,BIND,
CTC,cypher,233,14,11,5,3,152.2,34,3,0,3,24204,Inga,Revo,13,4,2,3,11,1,BIND,
jacobin,breach,225,15,7,9,8,132.8,13,2,0,2,24204,Inga,Revo,13,4,2,3,11,1,BIND,
delevingne,skye,122,8,9,3,-1,75.0,30,2,1,1,24204,Inga,Revo,13,4,2,3,11,1,BIND,
fzkk,omen,210,12,15,3,-3,121.8,15,1,3,-2,24204,Revo,Inga,4,13,1,11,3,2,BIND,
vhz,jett,187,10,15,3,-5,112.1,18,0,3,-3,24204,Revo,Inga,4,13,1,11,3,2,BIND,
PryZee,raze,185,10,12,2,-2,127.2,13,0,4,-4,24204,Revo,Inga,4,13,1,11,3,2,BIND,
Zap,breach,178,10,12,2,-2,116.6,30,2,3,-1,24204,Revo,Inga,4,13,1,11,3,2,BIND,
lucaoAV,sova,146,9,14,1,-5,90.8,32,0,1,-1,24204,Revo,Inga,4,13,1,11,3,2,BIND,
