Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
VKS,1,2,50.0,15,6,40.0,1,0,0.0,3,0,0.0,1,1,100.0,HL,1.0,1.12,6002,ASCENT
HL,2,2,100.0,3,3,100.0,1,0,0.0,3,1,33.0,11,9,82.0,VKS,1.0,1.12,6002,BIND
VKS,0,2,0.0,3,0,0.0,2,1,50.0,7,2,29.0,6,2,33.0,HL,1.0,1.12,6002,BIND
oNe,1,2,50.0,2,1,50.0,3,1,33.0,5,3,60.0,14,8,57.0,HL,1.0,1.12,5997,ASCENT
HL,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,15,8,53.0,oNe,1.0,1.12,5997,ASCENT
HL,1,2,50.0,3,1,33.0,3,1,33.0,4,3,75.0,18,10,56.0,VKS,1.0,1.12,5996,BIND
VKS,1,2,50.0,2,1,50.0,3,1,33.0,3,1,33.0,20,10,50.0,HL,1.0,1.12,5996,BIND
VKS,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,20,6,30.0,HL,1.0,1.07,2705,HAVEN
HL,0,2,0.0,4,0,0.0,1,0,0.0,2,0,0.0,21,15,71.0,VKS,1.0,1.07,2705,HAVEN
Onfire Team,2,2,100.0,3,2,67.0,2,0,0.0,3,2,67.0,12,9,75.0,HL,1.0,1.07,2715,HAVEN
HL,0,2,0.0,4,1,25.0,0,0,,1,1,100.0,15,5,33.0,Onfire Team,1.0,1.07,2715,HAVEN
HL,0,2,0.0,4,0,0.0,2,0,0.0,1,0,0.0,13,7,54.0,Zoologicamente,1.0,1.07,2739,ASCENT
Zoologicamente,2,2,100.0,2,2,100.0,1,0,0.0,6,5,83.0,11,6,55.0,HL,1.0,1.07,2739,ASCENT
N2B,1,2,50.0,3,1,33.0,1,1,100.0,4,2,50.0,15,9,60.0,HL,1.0,1.06,2747,HAVEN
HL,1,2,50.0,5,1,20.0,0,0,,4,3,75.0,14,6,43.0,N2B,1.0,1.06,2747,HAVEN
N2B,1,2,50.0,3,2,67.0,1,0,0.0,6,1,17.0,8,2,25.0,HL,1.0,1.06,2747,ASCENT
HL,1,2,50.0,4,1,25.0,0,0,,1,0,0.0,13,12,92.0,N2B,1.0,1.06,2747,ASCENT
N2B,2,2,100.0,2,2,100.0,0,0,,7,3,43.0,15,8,53.0,HL,1.0,1.06,2747,BIND
HL,0,2,0.0,4,0,0.0,2,0,0.0,1,1,100.0,17,10,59.0,N2B,1.0,1.06,2747,BIND
FF,2,2,100.0,3,2,67.0,0,0,,4,3,75.0,13,8,62.0,HL,1.0,1.07,2443,BIND
HL,0,2,0.0,4,0,0.0,0,0,,2,0,0.0,14,7,50.0,FF,1.0,1.07,2443,BIND
tiobaṛo,0,2,0.0,4,1,25.0,1,0,0.0,2,0,0.0,16,9,56.0,HL,1.0,1.07,2453,ASCENT
HL,2,2,100.0,3,2,67.0,4,1,25.0,3,1,33.0,13,9,69.0,tiobaṛo,1.0,1.07,2453,ASCENT
FF,0,2,0.0,4,1,25.0,0,0,,1,1,100.0,11,11,100.0,HL,1.0,1.07,2456,SPLIT
HL,2,2,100.0,3,2,67.0,3,0,0.0,5,1,20.0,5,0,0.0,FF,1.0,1.07,2456,SPLIT
FF,2,2,100.0,2,2,100.0,2,1,50.0,4,2,50.0,18,9,50.0,HL,1.0,1.07,2456,HAVEN
HL,0,2,0.0,5,1,20.0,0,0,,2,1,50.0,19,10,53.0,FF,1.0,1.07,2456,HAVEN
HL,0,2,0.0,3,0,0.0,1,0,0.0,4,3,75.0,14,10,71.0,dogz,1.0,1.14,8228,ASCENT
dogz,2,2,100.0,3,2,67.0,3,0,0.0,5,1,20.0,11,6,55.0,HL,1.0,1.14,8228,ASCENT
HL,2,2,100.0,2,2,100.0,2,0,0.0,9,3,33.0,10,5,50.0,ATHZ,1.0,1.14,8242,HAVEN
ATHZ,0,2,0.0,4,0,0.0,1,1,100.0,1,1,100.0,17,11,65.0,HL,1.0,1.14,8242,HAVEN
HL,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,14,8,57.0,ATHZ,1.0,1.14,8242,ICEBOX
ATHZ,1,2,50.0,3,1,33.0,3,0,0.0,3,1,33.0,14,11,79.0,HL,1.0,1.14,8242,ICEBOX
HL,1,2,50.0,2,1,50.0,3,0,0.0,5,2,40.0,9,3,33.0,S5,1.0,2.01,9091,HAVEN
S5,1,2,50.0,3,1,33.0,0,0,,3,2,67.0,13,10,77.0,HL,1.0,2.01,9091,HAVEN
HL,0,2,0.0,4,0,0.0,2,1,50.0,3,0,0.0,6,1,17.0,S5,1.0,2.01,9091,ASCENT
S5,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,HL,1.0,2.01,9091,ASCENT
HL,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,11,7,64.0,NO ORG,1.0,2.02,10268,BIND
NO ORG,0,2,0.0,4,0,0.0,0,0,,4,1,25.0,9,3,33.0,HL,1.0,2.02,10268,BIND
HL,2,2,100.0,2,2,100.0,1,0,0.0,5,3,60.0,14,8,57.0,NO ORG,1.0,2.02,10268,ASCENT
NO ORG,0,2,0.0,4,0,0.0,2,1,50.0,4,2,50.0,12,6,50.0,HL,1.0,2.02,10268,ASCENT
Vorax,1,2,50.0,2,1,50.0,0,0,,3,3,100.0,10,9,90.0,HL,1.0,2.02,10295,BIND
HL,1,2,50.0,3,1,33.0,4,0,0.0,4,1,25.0,4,0,0.0,Vorax,1.0,2.02,10295,BIND
Vorax,0,2,0.0,3,0,0.0,2,0,0.0,4,4,100.0,14,9,64.0,HL,1.0,2.02,10295,ICEBOX
HL,2,2,100.0,4,2,50.0,2,0,0.0,5,3,60.0,12,5,42.0,Vorax,1.0,2.02,10295,ICEBOX
paiN,0,2,0.0,4,1,25.0,1,0,0.0,5,0,0.0,9,5,56.0,HL,1.0,2.02,10287,ASCENT
HL,2,2,100.0,3,2,67.0,0,0,,5,3,60.0,11,8,73.0,paiN,1.0,2.02,10287,ASCENT
HL,1,2,50.0,3,1,33.0,0,0,,7,3,43.0,20,12,60.0,Vorax,1.0,2.02,10309,BIND
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,4,2,50.0,20,10,50.0,HL,1.0,2.02,10309,BIND
S5,1,2,50.0,3,2,67.0,0,0,,5,4,80.0,12,7,58.0,HL,1.0,2.02,10320,HAVEN
HL,1,2,50.0,3,1,33.0,3,1,33.0,7,3,43.0,7,2,29.0,S5,1.0,2.02,10320,HAVEN
S5,0,2,0.0,4,0,0.0,1,0,0.0,4,1,25.0,17,13,76.0,HL,1.0,2.02,10320,BIND
HL,2,2,100.0,2,2,100.0,0,0,,11,5,45.0,13,5,38.0,S5,1.0,2.02,10320,BIND
SH,1,2,50.0,3,1,33.0,2,0,0.0,4,3,75.0,21,10,48.0,HL,1.0,2.04,13526,BIND
HL,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,21,13,62.0,SH,1.0,2.04,13526,BIND
Rise,0,2,0.0,4,0,0.0,1,1,100.0,5,3,60.0,10,3,30.0,HL,1.0,2.04,13529,ASCENT
HL,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Rise,1.0,2.04,13529,ASCENT
Rise,2,2,100.0,2,2,100.0,0,0,,5,2,40.0,13,9,69.0,HL,1.0,2.04,13529,ICEBOX
HL,0,2,0.0,5,0,0.0,2,0,0.0,4,1,25.0,9,6,67.0,Rise,1.0,2.04,13529,ICEBOX
Rise,0,2,0.0,3,0,0.0,3,1,33.0,3,1,33.0,10,4,40.0,HL,1.0,2.04,13529,HAVEN
HL,2,2,100.0,3,2,67.0,1,1,100.0,3,3,100.0,12,7,58.0,Rise,1.0,2.04,13529,HAVEN
HL,1,2,50.0,3,1,33.0,3,1,33.0,4,2,50.0,13,6,46.0,B4,1.0,2.04,13531,ASCENT
B4,1,2,50.0,3,1,33.0,2,0,0.0,7,4,57.0,11,8,73.0,HL,1.0,2.04,13531,ASCENT
HL,1,2,50.0,3,1,33.0,2,1,50.0,4,2,50.0,10,2,20.0,B4,1.0,2.04,13531,HAVEN
B4,1,2,50.0,3,1,33.0,1,0,0.0,1,1,100.0,14,11,79.0,HL,1.0,2.04,13531,HAVEN
HL,1,2,50.0,2,1,50.0,2,0,0.0,5,3,60.0,14,6,43.0,VK,1.0,,14093,BIND
VK,1,2,50.0,3,2,67.0,2,0,0.0,6,3,50.0,12,8,67.0,HL,1.0,,14093,BIND
HL,2,2,100.0,2,2,100.0,4,0,0.0,6,5,83.0,11,3,27.0,VK,1.0,,14093,ASCENT
VK,0,2,0.0,4,0,0.0,1,1,100.0,2,1,50.0,16,11,69.0,HL,1.0,,14093,ASCENT
Vorax,1,2,50.0,4,1,25.0,1,0,0.0,4,0,0.0,7,2,29.0,HL,1.0,2.06,15666,ICEBOX
HL,1,2,50.0,3,2,67.0,0,0,,2,2,100.0,11,9,82.0,Vorax,1.0,2.06,15666,ICEBOX
Vorax,0,2,0.0,4,0,0.0,1,0,0.0,3,1,33.0,8,2,25.0,HL,1.0,2.06,15666,BIND
HL,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Vorax,1.0,2.06,15666,BIND
HL,2,2,100.0,2,2,100.0,1,0,0.0,2,2,100.0,13,9,69.0,VK,1.0,2.06,15848,ICEBOX
VK,0,2,0.0,4,0,0.0,1,0,0.0,1,1,100.0,12,4,33.0,HL,1.0,2.06,15848,ICEBOX
SHK,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,11,10,91.0,HL,1.0,2.06,15739,ICEBOX
HL,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,7,1,14.0,SHK,1.0,2.06,15739,ICEBOX
Ingaming,0,2,0.0,4,0,0.0,1,1,100.0,3,0,0.0,11,5,45.0,HL,1.0,2.06,15741,BIND
HL,2,2,100.0,2,2,100.0,1,1,100.0,7,4,57.0,9,6,67.0,Ingaming,1.0,2.06,15741,BIND
Ingaming,1,2,50.0,4,1,25.0,2,1,50.0,6,2,33.0,9,4,44.0,HL,1.0,2.06,15741,ASCENT
HL,1,2,50.0,3,1,33.0,2,1,50.0,4,2,50.0,12,9,75.0,Ingaming,1.0,2.06,15741,ASCENT
B4,1,2,50.0,3,1,33.0,3,0,0.0,4,1,25.0,7,2,29.0,HL,1.0,2.06,15858,BIND
HL,1,2,50.0,3,1,33.0,1,1,100.0,1,1,100.0,12,10,83.0,B4,1.0,2.06,15858,BIND
B4,0,2,0.0,4,0,0.0,4,0,0.0,1,0,0.0,12,8,67.0,HL,1.0,2.06,15858,ASCENT
HL,2,2,100.0,2,2,100.0,0,0,,8,3,38.0,11,8,73.0,B4,1.0,2.06,15858,ASCENT
SHK,1,2,50.0,2,1,50.0,2,1,50.0,5,4,80.0,17,6,35.0,HL,1.0,2.06,15742,ICEBOX
HL,1,2,50.0,4,1,25.0,1,1,100.0,4,2,50.0,17,10,59.0,SHK,1.0,2.06,15742,ICEBOX
SHK,1,2,50.0,3,1,33.0,0,0,,3,2,67.0,16,10,62.0,HL,1.0,2.06,15742,ASCENT
HL,1,2,50.0,3,1,33.0,4,0,0.0,4,2,50.0,11,6,55.0,SHK,1.0,2.06,15742,ASCENT
SHK,2,2,100.0,12,9,75.0,1,1,100.0,4,2,50.0,2,1,50.0,HL,1.0,2.06,15742,BIND
HL,0,2,0.0,13,3,23.0,0,0,,2,1,50.0,4,2,50.0,SHK,1.0,2.06,15742,BIND
HL,1,2,50.0,2,1,50.0,0,0,,3,3,100.0,12,9,75.0,hPw,1.0,2.06,17043,ICEBOX
hPw,1,2,50.0,3,1,33.0,4,0,0.0,4,0,0.0,6,3,50.0,HL,1.0,2.06,17043,ICEBOX
HL,1,2,50.0,3,1,33.0,2,1,50.0,2,2,100.0,15,9,60.0,Ingaming,1.0,2.06,17045,BIND
Ingaming,1,2,50.0,3,1,33.0,1,0,0.0,6,3,50.0,12,5,42.0,HL,1.0,2.06,17045,BIND
HL,0,2,0.0,4,0,0.0,2,1,50.0,2,1,50.0,9,2,22.0,Ingaming,1.0,2.06,17045,ASCENT
Ingaming,2,2,100.0,2,2,100.0,0,0,,3,2,67.0,12,9,75.0,HL,1.0,2.06,17045,ASCENT
HL,1,2,50.0,3,1,33.0,1,1,100.0,7,3,43.0,13,6,46.0,Ingaming,1.0,2.06,17045,HAVEN
Ingaming,1,2,50.0,4,1,25.0,2,0,0.0,3,1,33.0,15,11,73.0,HL,1.0,2.06,17045,HAVEN
TNET,2,2,100.0,2,2,100.0,2,0,0.0,5,2,40.0,14,9,64.0,HL,1.0,,16756,BIND
HL,0,2,0.0,4,0,0.0,1,0,0.0,2,0,0.0,16,10,62.0,TNET,1.0,,16756,BIND
TNET,1,2,50.0,3,1,33.0,3,1,33.0,6,2,33.0,14,10,71.0,HL,1.0,,16756,ASCENT
HL,1,2,50.0,3,2,67.0,2,1,50.0,5,3,60.0,16,6,38.0,TNET,1.0,,16756,ASCENT
GLB,2,2,100.0,2,2,100.0,1,1,100.0,7,5,71.0,12,5,42.0,HL,1.0,,17615,ICEBOX
HL,0,2,0.0,5,0,0.0,1,0,0.0,1,0,0.0,15,9,60.0,GLB,1.0,,17615,ICEBOX
GLB,1,2,50.0,2,1,50.0,1,0,0.0,5,3,60.0,14,9,64.0,HL,1.0,,17615,HAVEN
HL,1,2,50.0,3,1,33.0,2,0,0.0,8,5,62.0,9,3,33.0,GLB,1.0,,17615,HAVEN
HL,2,2,100.0,2,2,100.0,2,0,0.0,3,1,33.0,16,10,62.0,SLK,1.0,,17746,ICEBOX
SLK,0,2,0.0,3,1,33.0,2,1,50.0,5,3,60.0,13,5,38.0,HL,1.0,,17746,ICEBOX
HL,1,2,50.0,3,1,33.0,3,1,33.0,3,0,0.0,17,12,71.0,SLK,1.0,,17746,HAVEN
SLK,1,2,50.0,3,2,67.0,2,0,0.0,2,1,50.0,19,9,47.0,HL,1.0,,17746,HAVEN
GLB,1,2,50.0,3,1,33.0,3,1,33.0,6,2,33.0,10,5,50.0,HL,1.0,,17751,ICEBOX
HL,1,2,50.0,3,1,33.0,0,0,,4,3,75.0,15,9,60.0,GLB,1.0,,17751,ICEBOX
GLB,0,2,0.0,4,0,0.0,1,0,0.0,6,2,33.0,10,6,60.0,HL,1.0,,17751,HAVEN
HL,2,2,100.0,2,2,100.0,2,1,50.0,6,2,33.0,11,8,73.0,GLB,1.0,,17751,HAVEN
HL,2,2,100.0,2,2,100.0,1,0,0.0,9,3,33.0,8,2,25.0,FUR,1.0,,17753,ICEBOX
FUR,0,2,0.0,4,0,0.0,2,1,50.0,3,2,67.0,11,10,91.0,HL,1.0,,17753,ICEBOX
HL,0,2,0.0,4,1,25.0,2,1,50.0,4,0,0.0,7,2,29.0,FUR,1.0,,17753,ASCENT
FUR,2,2,100.0,2,2,100.0,1,1,100.0,3,2,67.0,11,8,73.0,HL,1.0,,17753,ASCENT
HL,1,2,50.0,3,1,33.0,0,0,,2,1,50.0,12,11,92.0,Jujutsu,1.0,,24208,BIND
Jujutsu,1,2,50.0,3,1,33.0,0,0,,9,2,22.0,5,1,20.0,HL,1.0,,24208,BIND
HL,1,2,50.0,3,1,33.0,0,0,,1,1,100.0,13,11,85.0,Jujutsu,1.0,,24208,ICEBOX
Jujutsu,1,2,50.0,3,1,33.0,2,1,50.0,6,2,33.0,6,0,0.0,HL,1.0,,24208,ICEBOX
HL,0,2,0.0,4,0,0.0,3,1,33.0,1,0,0.0,12,6,50.0,Rise,1.0,,24217,ASCENT
Rise,2,2,100.0,2,2,100.0,1,0,0.0,5,3,60.0,12,8,67.0,HL,1.0,,24217,ASCENT
HL,1,2,50.0,2,1,50.0,3,1,33.0,4,3,75.0,13,8,62.0,Rise,1.0,,24217,ICEBOX
Rise,1,2,50.0,3,1,33.0,2,1,50.0,4,2,50.0,13,5,38.0,HL,1.0,,24217,ICEBOX
HL,2,2,100.0,2,2,100.0,1,0,0.0,4,2,50.0,12,9,75.0,Rise,1.0,,24217,SPLIT
Rise,0,2,0.0,4,0,0.0,2,0,0.0,4,1,25.0,9,5,56.0,HL,1.0,,24217,SPLIT
GLB,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,14,10,71.0,HL,1.0,,24471,ICEBOX
HL,1,2,50.0,2,1,50.0,2,0,0.0,6,1,17.0,9,4,44.0,GLB,1.0,,24471,ICEBOX
HL,1,2,50.0,3,1,33.0,1,0,0.0,2,2,100.0,13,10,77.0,NO2,1.0,,24473,BIND
NO2,1,2,50.0,3,1,33.0,3,0,0.0,3,1,33.0,10,4,40.0,HL,1.0,,24473,BIND
HL,1,2,50.0,4,1,25.0,0,0,,4,2,50.0,22,11,50.0,NO2,1.0,,24473,BREEZE
NO2,1,2,50.0,3,1,33.0,2,0,0.0,3,3,100.0,22,12,55.0,HL,1.0,,24473,BREEZE
HL,0,2,0.0,3,0,0.0,3,0,0.0,4,0,0.0,10,7,70.0,NO2,1.0,,24473,ICEBOX
NO2,2,2,100.0,2,2,100.0,2,1,50.0,3,3,100.0,13,7,54.0,HL,1.0,,24473,ICEBOX
