Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
Magic,4,3,0,0.0,1,0.0,1,0.0,0.0,78,1,2,4437,eRa,HAVA,HAVEN,1.1
Sasaki,4,1,0,0.0,0,0.0,0,0.0,0.0,50,0,1,4437,eRa,HAVA,HAVEN,1.1
boltiNxd,0,1,1,0.0,0,0.0,0,0.0,0.0,48,1,0,4437,eRa,HAVA,HAVEN,1.1
pit,3,0,0,0.0,0,0,0.0,0.0,0.0,48,2,0,4436,Furn,HAVA,HAVEN,1.1
p9dro,0,2,0,0.0,0,0,0.0,0.0,0.0,40,0,0,4436,Furn,HAVA,HAVEN,1.1
Vai,0,0,0,0.0,0,0,0.0,0.0,0.0,28,0,0,4436,Furn,HAVA,HAVEN,1.1
Fedrigues,2,0,0,0.0,0,0,0.0,0.0,0.0,24,0,0,4436,Furn,HAVA,HAVEN,1.1
Physicx,2,0,0,0.0,0,0,0.0,0.0,0.0,59,0,1,4436,Furn,HAVA,HAVEN,1.1
pleets,5,1,0,0.0,0,0,0.0,0.0,0.0,91,0,0,4436,HAVA,Furn,HAVEN,1.1
bNhardneja,3,1,0,0.0,0,0,0.0,0.0,0.0,53,0,0,4436,HAVA,Furn,HAVEN,1.1
shion,4,0,0,0.0,2,0,0.0,0.0,0.0,101,9,0,4436,HAVA,Furn,HAVEN,1.1
pMdr1,3,0,1,0.0,0,1,0.0,0.0,0.0,96,0,0,4436,HAVA,Furn,HAVEN,1.1
Myssen,0,1,0,0.0,0,0,0.0,0.0,0.0,44,3,0,4436,HAVA,Furn,HAVEN,1.1
pleets,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,1,4433,HAVA,A-fo,HAVEN,1.1
bNhardneja,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,149,0,0,4433,HAVA,A-fo,HAVEN,1.1
shion,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,1,0,4433,HAVA,A-fo,HAVEN,1.1
pMdr1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,126,0,1,4433,HAVA,A-fo,HAVEN,1.1
Myssen,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0,0,4433,HAVA,A-fo,HAVEN,1.1
WendyJr,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,4433,A-fo,HAVA,HAVEN,1.1
New,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,4433,A-fo,HAVA,HAVEN,1.1
TioK1ll3R,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,4433,A-fo,HAVA,HAVEN,1.1
iLadyTRz,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,3,0,4433,A-fo,HAVA,HAVEN,1.1
iSaeky,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,4433,A-fo,HAVA,HAVEN,1.1
v1xen,1,1,0,0.0,0,0,0,0.0,0.0,20,9,1,3063,FF,HAVA,HAVEN,1.08
delevingne,0,4,1,0.0,0,0,2,0.0,0.0,87,1,0,3063,FF,HAVA,HAVEN,1.08
krain,1,2,0,0.0,0,1,0,0.0,0.0,54,1,0,3063,FF,HAVA,HAVEN,1.08
