Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
New,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,4433,A-fo,HAVA,1.1,MATCH,1
TioK1ll3R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,4433,A-fo,HAVA,1.1,MATCH,1
iLadyTRz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.0,0.0,4433,A-fo,HAVA,1.1,MATCH,1
iSaeky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,4433,A-fo,HAVA,1.1,MATCH,1
v1xen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9.0,1.0,3063,FF,HAVA,1.08,MATCH,1
delevingne,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,87,1.0,0.0,3063,FF,HAVA,1.08,MATCH,1
krain,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,1.0,0.0,3063,FF,HAVA,1.08,MATCH,1
fzkk,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,3063,FF,HAVA,1.08,MATCH,1
dragonite,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85,0.0,0.0,3063,FF,HAVA,1.08,MATCH,1
pleets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,3063,HAVA,FF,1.08,MATCH,1
bNhardneja,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,3063,HAVA,FF,1.08,MATCH,1
shion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1.0,0.0,3063,HAVA,FF,1.08,MATCH,1
pMdr1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,3063,HAVA,FF,1.08,MATCH,1
Myssen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,3063,HAVA,FF,1.08,MATCH,1
cad,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53,1.0,0.0,3059,VKS,HAVA,1.08,MATCH,1
fuzari,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,1.0,0.0,3059,VKS,HAVA,1.08,MATCH,1
gtnziN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.0,0.0,3059,VKS,HAVA,1.08,MATCH,1
deNaro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1.0,1.0,3059,VKS,HAVA,1.08,MATCH,1
BrinkssJ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,3059,VKS,HAVA,1.08,MATCH,1
pleets,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1.0,0.0,3059,HAVA,VKS,1.08,MATCH,1
bNhardneja,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,0.0,3059,HAVA,VKS,1.08,MATCH,1
shion,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,4.0,0.0,3059,HAVA,VKS,1.08,MATCH,1
pMdr1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,1.0,3059,HAVA,VKS,1.08,MATCH,1
Myssen,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4.0,0.0,3059,HAVA,VKS,1.08,MATCH,1
pleets,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74,1.0,1.0,3055,HAVA,Come,1.08,MATCH,1
bNhardneja,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,2.0,0.0,3055,HAVA,Come,1.08,MATCH,1
shion,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55,5.0,2.0,3055,HAVA,Come,1.08,MATCH,1
pMdr1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1.0,0.0,3055,HAVA,Come,1.08,MATCH,1
Myssen,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,1.0,3055,HAVA,Come,1.08,MATCH,1
BladeZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,3055,Come,HAVA,1.08,MATCH,1
PxL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.0,0.0,3055,Come,HAVA,1.08,MATCH,1
why,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.0,0.0,3055,Come,HAVA,1.08,MATCH,1
PROGRAMMER,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,0.0,2.0,3055,Come,HAVA,1.08,MATCH,1
dabliuZNEY,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48,4.0,0.0,3055,Come,HAVA,1.08,MATCH,1
NANZIN,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8.0,2.0,6631,Vivo,HAVA,1.12,MATCH,2
flainzz,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,4.0,0.0,6631,Vivo,HAVA,1.12,MATCH,2
patochovsk,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,1.0,2.0,6631,Vivo,HAVA,1.12,MATCH,2
FLG1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,9.0,0.0,6631,Vivo,HAVA,1.12,MATCH,2
NikkoLAN,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54,3.0,2.0,6631,Vivo,HAVA,1.12,MATCH,2
pleets,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2.0,1.0,6631,HAVA,Vivo,1.12,MATCH,2
bNhardneja,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,9.0,2.0,6631,HAVA,Vivo,1.12,MATCH,2
