Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
Quick,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,14203,FURI,GL,,MATCH,2
Khalil,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,5.0,1.0,14203,FURI,GL,,MATCH,2
txddy,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,0.0,14203,FURI,GL,,MATCH,2
xand,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,15738,FURI,Inga,2.06,MATCH,1
Nozwerr,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,1.0,2.0,15738,FURI,Inga,2.06,MATCH,1
Quick,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,15738,FURI,Inga,2.06,MATCH,1
Khalil,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,2.0,15738,FURI,Inga,2.06,MATCH,1
txddy,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,1.0,0.0,15738,FURI,Inga,2.06,MATCH,1
Magic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,15738,Inga,FURI,2.06,MATCH,1
CTC,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,15738,Inga,FURI,2.06,MATCH,1
Pernalonga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,15738,Inga,FURI,2.06,MATCH,1
ceegu1N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,15738,Inga,FURI,2.06,MATCH,1
jacobin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,15738,Inga,FURI,2.06,MATCH,1
