Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
Nozwerr,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,2.0,10347,FURI,Rise,2.02,MATCH,2
Quick,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,2.0,10347,FURI,Rise,2.02,MATCH,2
Khalil,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,1.0,10347,FURI,Rise,2.02,MATCH,2
txddy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,10347,FURI,Rise,2.02,MATCH,2
GuhRVN,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,12073,Rise,paiN,2.03,MATCH,1
leonzhet,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,12073,Rise,paiN,2.03,MATCH,1
DmL,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,12073,Rise,paiN,2.03,MATCH,1
glym,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,12073,Rise,paiN,2.03,MATCH,1
Slag,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,12073,Rise,paiN,2.03,MATCH,1
pepa,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,12073,paiN,Rise,2.03,MATCH,1
murizzz,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,12073,paiN,Rise,2.03,MATCH,1
matheuzin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,12073,paiN,Rise,2.03,MATCH,1
kon4n,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,12073,paiN,Rise,2.03,MATCH,1
