Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
IMP,2,2,100.0,2,2,100.0,0,0,,5,5,100.0,8,6,75.0,ME CONTRATA,1.0,,8294,BIND
ME CONTRATA,0,2,0.0,3,0,0.0,3,0,0.0,2,0,0.0,7,2,29.0,IMP,1.0,,8294,BIND
IMP,1,2,50.0,3,1,33.0,1,0,0.0,4,4,100.0,11,8,73.0,ME CONTRATA,1.0,,8294,HAVEN
ME CONTRATA,1,2,50.0,3,1,33.0,3,0,0.0,5,2,40.0,8,3,38.0,IMP,1.0,,8294,HAVEN
IMP,2,2,100.0,2,2,100.0,0,0,,7,6,86.0,9,5,56.0,CONCENTRA SOVA,1.0,1.14,8246,ASCENT
CONCENTRA SOVA,0,2,0.0,3,0,0.0,3,0,0.0,4,1,25.0,8,4,50.0,IMP,1.0,1.14,8246,ASCENT
IMP,0,2,0.0,4,1,25.0,1,0,0.0,2,1,50.0,14,11,79.0,CONCENTRA SOVA,1.0,1.14,8246,BIND
CONCENTRA SOVA,2,2,100.0,3,2,67.0,2,1,50.0,5,2,40.0,11,3,27.0,IMP,1.0,1.14,8246,BIND
IMP,1,2,50.0,3,1,33.0,1,1,100.0,5,3,60.0,13,8,62.0,Bimbonkers,1.0,1.14,8236,ASCENT
Bimbonkers,1,2,50.0,3,1,33.0,1,0,0.0,7,5,71.0,11,3,27.0,IMP,1.0,1.14,8236,ASCENT
DLWZK,0,2,0.0,4,0,0.0,2,1,50.0,5,2,40.0,7,2,29.0,IMP,1.0,2.01,9426,BIND
IMP,2,2,100.0,2,2,100.0,0,0,,8,8,100.0,8,3,38.0,DLWZK,1.0,2.01,9426,BIND
DLWZK,1,2,50.0,3,1,33.0,2,0,0.0,10,7,70.0,9,3,33.0,IMP,1.0,2.01,9426,ASCENT
IMP,1,2,50.0,4,1,25.0,2,0,0.0,5,3,60.0,13,9,69.0,DLWZK,1.0,2.01,9426,ASCENT
IMP,0,2,0.0,4,0,0.0,3,0,0.0,2,0,0.0,10,6,60.0,VKS,1.0,2.01,9260,ASCENT
VKS,2,2,100.0,2,2,100.0,1,1,100.0,5,3,60.0,11,7,64.0,IMP,1.0,2.01,9260,ASCENT
IMP,1,2,50.0,3,1,33.0,3,0,0.0,3,3,100.0,15,9,60.0,favela aimers,1.0,2.01,9104,BIND
favela aimers,1,2,50.0,3,1,33.0,3,0,0.0,3,2,67.0,15,8,53.0,IMP,1.0,2.01,9104,BIND
IMP,2,2,100.0,2,2,100.0,2,0,0.0,9,5,56.0,17,9,53.0,favela aimers,1.0,2.01,9104,ASCENT
favela aimers,0,2,0.0,4,1,25.0,1,0,0.0,4,3,75.0,21,10,48.0,IMP,1.0,2.01,9104,ASCENT
IMP,0,2,0.0,4,0,0.0,3,0,0.0,2,0,0.0,10,6,60.0,VKS,1.0,2.01,9260,ASCENT
VKS,2,2,100.0,2,2,100.0,1,1,100.0,5,3,60.0,11,7,64.0,IMP,1.0,2.01,9260,ASCENT
DLWZK,0,2,0.0,4,0,0.0,2,1,50.0,5,2,40.0,7,2,29.0,IMP,1.0,2.01,9426,BIND
IMP,2,2,100.0,2,2,100.0,0,0,,8,8,100.0,8,3,38.0,DLWZK,1.0,2.01,9426,BIND
DLWZK,1,2,50.0,3,1,33.0,2,0,0.0,10,7,70.0,9,3,33.0,IMP,1.0,2.01,9426,ASCENT
IMP,1,2,50.0,4,1,25.0,2,0,0.0,5,3,60.0,13,9,69.0,DLWZK,1.0,2.01,9426,ASCENT
