Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
bzkA,2,0,0.0,0.0,0,0,0.0,0.0,0.0,50,1,1,4631,C,FF,BIND,
Ziulfps,6,1,0.0,0.0,0,0,0.0,0.0,0.0,57,0,0,4631,C,FF,BIND,
chl,2,0,0.0,0.0,1,0,0.0,0.0,0.0,46,0,2,4631,C,FF,BIND,
lugn,3,2,0.0,0.0,1,0,0.0,0.0,0.0,64,0,1,4631,C,FF,BIND,
rnk,5,0,0.0,0.0,0,1,0.0,0.0,0.0,45,4,2,4631,C,FF,BIND,
v1xen,4,3,0,0.0,0,0.0,0.0,0.0,0.0,57,8,0,4631,FF,C,HAVEN,
delevingne,3,1,0,0.0,0,0.0,0.0,0.0,0.0,48,1,0,4631,FF,C,HAVEN,
krain,5,1,0,0.0,0,0.0,0.0,0.0,0.0,66,2,2,4631,FF,C,HAVEN,
fzkk,3,0,0,0.0,0,0.0,0.0,0.0,0.0,38,0,1,4631,FF,C,HAVEN,
dragonite,5,1,0,0.0,0,0.0,0.0,0.0,0.0,61,1,0,4631,FF,C,HAVEN,
bzkA,1,1,1,0.0,0,0.0,0.0,0.0,0.0,49,4,1,4631,C,FF,HAVEN,
Ziulfps,2,3,0,0.0,0,0.0,0.0,0.0,0.0,49,5,0,4631,C,FF,HAVEN,
chl,2,0,0,0.0,0,0.0,0.0,0.0,0.0,30,0,0,4631,C,FF,HAVEN,
lugn,5,2,0,0.0,0,0.0,0.0,0.0,0.0,53,1,1,4631,C,FF,HAVEN,
rnk,2,0,0,0.0,1,0.0,0.0,0.0,0.0,37,2,0,4631,C,FF,HAVEN,
Enjoy,6,0,0,0.0,0,0,0,0.0,0.0,57,0,0,4624,novi,FF,BIND,
phz,4,0,0,0.0,0,0,0,0.0,0.0,59,0,0,4624,novi,FF,BIND,
cooK,3,0,0,0.0,0,0,1,0.0,0.0,48,1,1,4624,novi,FF,BIND,
vett,2,0,0,0.0,1,0,0,0.0,0.0,56,1,2,4624,novi,FF,BIND,
Surpr1seeeeeeeee,3,0,0,0.0,0,0,0,0.0,0.0,49,4,0,4624,novi,FF,BIND,
v1xen,5,1,1,0.0,0,1,0,0.0,0.0,76,7,0,4624,FF,novi,BIND,
delevingne,4,0,0,0.0,0,0,0,0.0,0.0,49,0,0,4624,FF,novi,BIND,
krain,7,0,0,0.0,2,0,0,0.0,0.0,81,0,1,4624,FF,novi,BIND,
fzkk,0,1,1,0.0,0,0,0,0.0,0.0,48,2,0,4624,FF,novi,BIND,
dragonite,0,1,0,0.0,2,0,0,0.0,0.0,40,1,0,4624,FF,novi,BIND,
Tecnosh,4,0,0,0.0,0,0,0.0,0.0,0.0,63,4,0,3066,FAKE,FF,HAVEN,
NANZIN,2,0,1,0.0,0,0,0.0,0.0,0.0,37,0,0,3066,FAKE,FF,HAVEN,
GTFAFMX,3,2,0,0.0,1,0,0.0,0.0,0.0,50,1,1,3066,FAKE,FF,HAVEN,
patochovsk,5,1,0,0.0,0,0,0.0,0.0,0.0,58,3,0,3066,FAKE,FF,HAVEN,
FLG1,1,2,0,0.0,0,1,0.0,0.0,0.0,47,2,1,3066,FAKE,FF,HAVEN,
v1xen,4,0,0,0.0,0,0,0.0,0.0,0.0,33,5,0,3066,FF,FAKE,HAVEN,
delevingne,4,1,0,0.0,0,0,0.0,0.0,0.0,46,0,0,3066,FF,FAKE,HAVEN,
krain,1,2,0,0.0,0,0,0.0,0.0,0.0,61,0,3,3066,FF,FAKE,HAVEN,
fzkk,0,2,0,0.0,0,0,0.0,0.0,0.0,50,0,1,3066,FF,FAKE,HAVEN,
dragonite,3,1,0,0.0,1,2,0.0,0.0,0.0,45,1,1,3066,FF,FAKE,HAVEN,
akemy,4,0,0,0.0,0,0,0,0.0,0.0,46,8,1,2939,B4,FF,BIND,
frz,4,3,1,0.0,0,0,1,0.0,0.0,67,1,1,2939,B4,FF,BIND,
xand,6,1,0,0.0,0,0,0,0.0,0.0,37,2,1,2939,B4,FF,BIND,
pancada,4,2,0,0.0,0,0,0,0.0,0.0,44,1,0,2939,B4,FF,BIND,
v1nny,0,0,0,0.0,0,0,0,0.0,0.0,20,1,2,2939,B4,FF,BIND,
v1xen,3,3,0,0.0,1,1,0,0.0,0.0,42,13,0,2939,FF,B4,BIND,
