Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
OSKARAVELHO,1,2,50.0,2,1,50.0,1,0,0.0,8,5,62.0,15,6,40.0,paiN,1.0,1.1,4621,BIND
paiN,1,2,50.0,4,2,50.0,3,0,0.0,4,2,50.0,15,10,67.0,OSKARAVELHO,1.0,1.1,4621,BIND
NOORG2.0,0,2,0.0,4,0,0.0,2,0,0.0,3,3,100.0,14,7,50.0,GLB,1.0,1.09,3511,ASCENT
GLB,2,2,100.0,3,2,67.0,1,0,0.0,4,2,50.0,15,9,60.0,NOORG2.0,1.0,1.09,3511,ASCENT
NOORG2.0,1,2,50.0,3,1,33.0,2,2,100.0,1,1,100.0,13,9,69.0,GLB,1.0,1.09,3511,SPLIT
GLB,1,2,50.0,4,1,25.0,2,0,0.0,4,2,50.0,9,3,33.0,NOORG2.0,1.0,1.09,3511,SPLIT
NOORG2.0,0,2,0.0,4,0,0.0,2,0,0.0,1,0,0.0,14,8,57.0,GLB,1.0,1.09,3511,BIND
GLB,2,2,100.0,2,2,100.0,1,0,0.0,6,3,50.0,12,8,67.0,NOORG2.0,1.0,1.09,3511,BIND
NOORG2.0,1,2,50.0,4,1,25.0,1,0,0.0,5,1,20.0,8,3,38.0,GLB,1.0,1.09,3511,HAVEN
GLB,1,2,50.0,3,1,33.0,0,0,,3,2,67.0,12,10,83.0,NOORG2.0,1.0,1.09,3511,HAVEN
GLB,1,2,50.0,3,1,33.0,2,0,0.0,7,2,29.0,6,2,33.0,NOORG2.0,1.0,1.09,3508,HAVEN
NOORG2.0,1,2,50.0,4,1,25.0,0,0,,2,2,100.0,12,10,83.0,GLB,1.0,1.09,3508,HAVEN
NOORG2.0,1,2,50.0,3,1,33.0,1,0,0.0,3,2,67.0,13,10,77.0,VIMDOLOL,1.0,1.09,3473,SPLIT
VIMDOLOL,1,2,50.0,3,1,33.0,3,0,0.0,5,3,60.0,9,3,33.0,NOORG2.0,1.0,1.09,3473,SPLIT
paiN,1,2,50.0,3,1,33.0,1,0,0.0,3,2,67.0,16,10,62.0,Agentes Livres,1.0,2.01,9089,ASCENT
Agentes Livres,1,2,50.0,4,1,25.0,1,0,0.0,7,2,29.0,11,7,64.0,paiN,1.0,2.01,9089,ASCENT
paiN,1,2,50.0,3,1,33.0,1,0,0.0,5,5,100.0,13,7,54.0,Agentes Livres,1.0,2.01,9089,BIND
Agentes Livres,1,2,50.0,3,1,33.0,3,1,33.0,3,2,67.0,13,5,38.0,paiN,1.0,2.01,9089,BIND
paiN,0,2,0.0,5,0,0.0,0,0,,6,1,17.0,6,3,50.0,VKS,1.0,2.01,9101,ASCENT
VKS,2,2,100.0,2,2,100.0,0,0,,3,2,67.0,12,9,75.0,paiN,1.0,2.01,9101,ASCENT
paiN,1,2,50.0,3,1,33.0,2,0,0.0,6,2,33.0,8,3,38.0,VKS,1.0,2.01,9101,HAVEN
VKS,1,2,50.0,3,1,33.0,1,0,0.0,3,3,100.0,12,9,75.0,paiN,1.0,2.01,9101,HAVEN
paiN,0,2,0.0,4,1,25.0,1,0,0.0,5,0,0.0,9,5,56.0,HL,1.0,2.02,10287,ASCENT
HL,2,2,100.0,3,2,67.0,0,0,,5,3,60.0,11,8,73.0,paiN,1.0,2.02,10287,ASCENT
paiN,0,2,0.0,4,0,0.0,2,0,0.0,4,2,50.0,13,8,62.0,SLK,1.0,2.02,10308,HAVEN
SLK,2,2,100.0,3,2,67.0,2,1,50.0,4,3,75.0,14,7,50.0,paiN,1.0,2.02,10308,HAVEN
Rise,2,2,100.0,3,2,67.0,0,0,,6,5,83.0,9,6,67.0,paiN,1.0,2.03,12073,ASCENT
