Player,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,Map,Num_maps,Patch
rood,199,15,14,6,1,130.4,15,3,3,0,4026,BD,DG,MATCH,1,1.1
fooX,190,15,16,0,-1,101.3,38,4,2,2,4026,BD,DG,MATCH,1,1.1
LEozin,173,12,13,4,-1,109.4,20,3,2,1,4026,BD,DG,MATCH,1,1.1
qck,514,34,17,2,17,305.9,28,6,1,5,4026,DG,BD,MATCH,1,1.1
69kg,180,11,18,6,-7,166.5,23,1,2,-1,4026,DG,BD,MATCH,1,1.1
Plato,124,8,17,5,-9,81.1,19,0,4,-4,4026,DG,BD,MATCH,1,1.1
Leox,94,6,18,8,-12,104.4,18,1,3,-2,4026,DG,BD,MATCH,1,1.1
rst,80,5,16,3,-11,48.6,23,1,1,0,4026,DG,BD,MATCH,1,1.1
pollo,269,19,13,1,6,163.4,24,6,2,4,3475,VIMD,BD,MATCH,1,1.09
Sacy,268,19,9,7,10,181.3,25,1,2,-1,3475,VIMD,BD,MATCH,1,1.09
pepa,184,14,14,5,0,114.1,32,0,0,0,3475,VIMD,BD,MATCH,1,1.09
prozin,168,10,13,5,-3,95.5,16,4,3,1,3475,VIMD,BD,MATCH,1,1.09
Masu,147,12,11,8,1,95.4,22,2,0,2,3475,VIMD,BD,MATCH,1,1.09
rhz,292,21,15,3,6,179.3,28,3,2,1,3475,BD,VIMD,MATCH,1,1.09
LEozin,220,13,14,5,-1,150.5,15,0,2,-2,3475,BD,VIMD,MATCH,1,1.09
fooX,183,12,15,7,-3,117.1,29,1,5,-4,3475,BD,VIMD,MATCH,1,1.09
bezn1,129,7,15,8,-8,70.6,3,2,2,0,3475,BD,VIMD,MATCH,1,1.09
Ossada,88,7,15,0,-8,72.3,22,1,2,-1,3475,BD,VIMD,MATCH,1,1.09
Fxz,248,17,15,7,2,147.5,15,3,4,-1,3470,novi,BD,MATCH,1,1.09
Biscoit1n,201,14,18,3,-4,148.1,29,6,4,2,3470,novi,BD,MATCH,1,1.09
glym,196,14,17,2,-3,110.4,12,1,0,1,3470,novi,BD,MATCH,1,1.09
kato,157,10,15,6,-5,120.0,14,0,2,-2,3470,novi,BD,MATCH,1,1.09
twitch,106,8,16,9,-8,67.1,24,0,1,-1,3470,novi,BD,MATCH,1,1.09
bezn1,273,21,16,6,5,153.2,49,3,3,0,3470,BD,novi,MATCH,1,1.09
LEozin,228,17,12,8,5,133.1,9,1,0,1,3470,BD,novi,MATCH,1,1.09
DonPablito,211,17,15,3,2,104.7,23,5,4,1,3470,BD,novi,MATCH,1,1.09
fooX,185,14,9,7,5,127.1,15,1,1,0,3470,BD,novi,MATCH,1,1.09
rhz,182,12,11,12,1,131.5,16,1,2,-1,3470,BD,novi,MATCH,1,1.09
NagZ,346,20,2,0,18,195.5,21,7,1,6,3467,Estral,BD,MATCH,1,1.09
saadhak,345,17,5,7,12,218.0,20,1,0,1,3467,Estral,BD,MATCH,1,1.09
Nozwerr,275,14,3,8,11,175.3,26,1,0,1,3467,Estral,BD,MATCH,1,1.09
puleule,154,8,5,13,3,85.6,19,2,0,2,3467,Estral,BD,MATCH,1,1.09
Leazo,141,8,4,1,4,103.9,53,1,1,0,3467,Estral,BD,MATCH,1,1.09
bezn1,140,5,13,2,-8,91.6,32,0,4,-4,3467,BD,Estral,MATCH,1,1.09
DonPablito,131,6,13,2,-7,71.2,13,1,1,0,3467,BD,Estral,MATCH,1,1.09
fooX,123,4,14,1,-10,90.8,16,1,2,-1,3467,BD,Estral,MATCH,1,1.09
rhz,71,3,13,0,-10,58.9,33,0,3,-3,3467,BD,Estral,MATCH,1,1.09
LEozin,49,1,14,1,-13,34.4,50,0,2,-2,3467,BD,Estral,MATCH,1,1.09
patochovsk,234,47,41,12,6,137.4,15,8,6,2,2977,FAKE,BD,MATCH,3,1.08
NANZIN,225,48,42,18,6,150.7,35,4,9,-5,2977,FAKE,BD,MATCH,3,1.08
FLG1,200,47,41,8,6,132.7,29,5,1,4,2977,FAKE,BD,MATCH,3,1.08
Tecnosh,183,39,40,7,-1,111.7,10,11,12,-1,2977,FAKE,BD,MATCH,3,1.08
GTFAFMX,164,34,36,26,-2,99.5,18,2,3,-1,2977,FAKE,BD,MATCH,3,1.08
fooX,226,48,39,10,9,131.3,25,9,9,0,2977,BD,FAKE,MATCH,3,1.08
rhz,217,44,43,20,1,150.4,36,3,4,-1,2977,BD,FAKE,MATCH,3,1.08
NikkoLAN,184,37,45,7,-8,104.5,16,11,6,5,2977,BD,FAKE,MATCH,3,1.08
PryZee,174,39,45,13,-6,111.1,12,3,5,-2,2977,BD,FAKE,MATCH,3,1.08
RoY,141,32,43,7,-11,83.7,24,5,6,-1,2977,BD,FAKE,MATCH,3,1.08
NikkoLAN,290,41,27,7,14,169.9,27,8,1,7,2957,BD,Gala,MATCH,2,1.08
rhz,236,35,21,11,14,145.4,35,4,5,-1,2957,BD,Gala,MATCH,2,1.08
fooX,219,30,25,9,5,137.2,19,3,3,0,2957,BD,Gala,MATCH,2,1.08
