Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
tuyz,jett,248,20,14,1,6,198.1,31,3,4,-1,8297,IMP,BD,13,8,7,5,6,3,ASCENT,
Evilkyk,sova,222,17,15,9,2,161.6,28,1,1,0,8297,IMP,BD,13,8,7,5,6,3,ASCENT,
rst,omen,215,17,13,4,4,119.9,19,0,2,-2,8297,IMP,BD,13,8,7,5,6,3,ASCENT,
gustt1nha,raze,205,15,18,7,-3,131.5,12,2,3,-1,8297,IMP,BD,13,8,7,5,6,3,ASCENT,
bezn1,sova,232,16,18,9,-2,150.0,23,0,0,0,8297,BD,IMP,8,13,3,6,5,7,ASCENT,
LEozin,raze,232,16,21,5,-5,146.3,17,4,2,2,8297,BD,IMP,8,13,3,6,5,7,ASCENT,
rood,omen,213,16,15,7,1,148.9,13,1,1,0,8297,BD,IMP,8,13,3,6,5,7,ASCENT,
pollo,jett,196,15,18,3,-3,128.9,23,8,3,5,8297,BD,IMP,8,13,3,6,5,7,ASCENT,
wilfps,cypher,178,12,17,10,-5,101.2,13,0,2,-2,8297,BD,IMP,8,13,3,6,5,7,ASCENT,
rood,omen,310,22,10,11,12,173.0,17,3,1,2,8295,BD,TREM,13,7,5,3,8,4,ASCENT,
pollo,jett,279,22,12,2,10,152.3,25,5,2,3,8295,BD,TREM,13,7,5,3,8,4,ASCENT,
bezn1,sova,200,13,13,12,0,131.2,20,3,0,3,8295,BD,TREM,13,7,5,3,8,4,ASCENT,
LEozin,raze,179,11,16,5,-5,121.1,15,2,1,1,8295,BD,TREM,13,7,5,3,8,4,ASCENT,
wilfps,cypher,150,12,11,6,1,116.7,23,2,1,1,8295,BD,TREM,13,7,5,3,8,4,ASCENT,
mart1nz,raze,292,19,16,4,3,183.6,8,2,1,1,8295,TREM,BD,7,13,4,8,3,5,ASCENT,
Champzera,omen,197,13,18,5,-5,115.2,15,1,3,-2,8295,TREM,BD,7,13,4,8,3,5,ASCENT,
feh,jett,148,11,14,2,-3,105.2,32,0,6,-6,8295,TREM,BD,7,13,4,8,3,5,ASCENT,
luqz,sova,143,9,16,9,-7,88.8,40,0,1,-1,8295,TREM,BD,7,13,4,8,3,5,ASCENT,
nandinh0,cypher,139,10,16,1,-6,86.6,30,2,4,-2,8295,TREM,BD,7,13,4,8,3,5,ASCENT,
bezn1,sova,225,18,15,2,3,145.7,24,2,1,1,8295,BD,TREM,11,13,8,4,3,9,HAVEN,
LEozin,raze,213,16,20,6,-4,143.8,16,2,3,-1,8295,BD,TREM,11,13,8,4,3,9,HAVEN,
pollo,jett,177,15,16,3,-1,106.8,25,5,2,3,8295,BD,TREM,11,13,8,4,3,9,HAVEN,
rood,omen,171,15,16,3,-1,105.0,12,1,4,-3,8295,BD,TREM,11,13,8,4,3,9,HAVEN,
wilfps,cypher,169,14,17,3,-3,118.5,33,3,1,2,8295,BD,TREM,11,13,8,4,3,9,HAVEN,
mart1nz,raze,264,22,21,3,1,160.9,20,2,3,-1,8295,TREM,BD,13,11,9,3,4,8,HAVEN,
feh,sage,217,19,12,8,7,183.0,36,2,1,1,8295,TREM,BD,13,11,9,3,4,8,HAVEN,
Champzera,omen,192,16,17,5,-1,114.9,25,2,3,-1,8295,TREM,BD,13,11,9,3,4,8,HAVEN,
luqz,sova,165,14,12,6,2,108.4,26,2,3,-1,8295,TREM,BD,13,11,9,3,4,8,HAVEN,
nandinh0,cypher,151,13,16,4,-3,113.7,24,3,3,0,8295,TREM,BD,13,11,9,3,4,8,HAVEN,
wilfps,cypher,280,23,13,8,10,182.0,25,3,1,2,8295,BD,TREM,13,9,8,4,5,5,SPLIT,
pollo,jett,277,23,11,0,12,164.7,19,6,1,5,8295,BD,TREM,13,9,8,4,5,5,SPLIT,
rood,omen,196,13,13,7,0,129.8,15,3,2,1,8295,BD,TREM,13,9,8,4,5,5,SPLIT,
LEozin,raze,192,14,13,6,1,121.5,13,0,5,-5,8295,BD,TREM,13,9,8,4,5,5,SPLIT,
bezn1,breach,91,7,14,9,-7,59.3,19,1,0,1,8295,BD,TREM,13,9,8,4,5,5,SPLIT,
luqz,sage,208,15,14,9,1,120.0,25,1,2,-1,8295,TREM,BD,9,13,5,5,4,8,SPLIT,
mart1nz,breach,191,14,18,6,-4,118.8,17,1,3,-2,8295,TREM,BD,9,13,5,5,4,8,SPLIT,
feh,raze,175,14,16,4,-2,99.0,3,4,3,1,8295,TREM,BD,9,13,5,5,4,8,SPLIT,
Champzera,omen,147,12,15,3,-3,97.5,22,1,2,-1,8295,TREM,BD,9,13,5,5,4,8,SPLIT,
nandinh0,cypher,137,9,17,5,-8,84.7,24,2,3,-1,8295,TREM,BD,9,13,5,5,4,8,SPLIT,
rood,omen,339,20,7,4,13,192.8,17,4,1,3,8247,BD,Swed,13,2,10,2,3,0,ASCENT,
bezn1,sova,288,15,4,13,11,163.2,18,0,0,0,8247,BD,Swed,13,2,10,2,3,0,ASCENT,
LEozin,raze,229,11,11,5,0,136.9,19,3,2,1,8247,BD,Swed,13,2,10,2,3,0,ASCENT,
pollo,jett,205,12,7,1,5,115.3,19,3,1,2,8247,BD,Swed,13,2,10,2,3,0,ASCENT,
Koy,breach,193,12,5,5,7,93.5,17,0,1,-1,8247,BD,Swed,13,2,10,2,3,0,ASCENT,
weelzin,phoenix,252,11,14,3,-3,162.1,26,5,1,4,8247,Swed,BD,2,13,0,3,2,10,ASCENT,
snoopy,omen,195,9,14,2,-5,122.1,7,0,2,-2,8247,Swed,BD,2,13,0,3,2,10,ASCENT,
Lukz,jett,113,5,14,5,-9,68.1,0,0,4,-4,8247,Swed,BD,2,13,0,3,2,10,ASCENT,
Fatmarino,sage,103,5,14,2,-9,71.6,13,0,2,-2,8247,Swed,BD,2,13,0,3,2,10,ASCENT,
rNt1,sova,86,4,14,2,-10,55.3,25,0,1,-1,8247,Swed,BD,2,13,0,3,2,10,ASCENT,
bezn1,sova,321,21,7,6,14,210.8,27,1,1,0,8247,BD,Swed,13,4,3,2,10,2,HAVEN,
LEozin,raze,291,16,15,4,1,145.5,21,4,3,1,8247,BD,Swed,13,4,3,2,10,2,HAVEN,
pollo,jett,272,17,9,4,8,151.2,13,2,3,-1,8247,BD,Swed,13,4,3,2,10,2,HAVEN,
rood,omen,188,12,9,7,3,106.3,8,1,1,0,8247,BD,Swed,13,4,3,2,10,2,HAVEN,
Koy,breach,104,9,5,5,4,56.8,17,0,1,-1,8247,BD,Swed,13,4,3,2,10,2,HAVEN,
Fatmarino,sage,194,11,16,2,-5,133.8,28,1,1,0,8247,Swed,BD,4,13,2,10,2,3,HAVEN,
rNt1,sova,172,8,16,6,-8,120.5,24,2,1,1,8247,Swed,BD,4,13,2,10,2,3,HAVEN,
Lukz,jett,163,10,15,0,-5,95.1,25,3,1,2,8247,Swed,BD,4,13,2,10,2,3,HAVEN,
snoopy,omen,155,9,13,2,-4,109.1,24,1,3,-2,8247,Swed,BD,4,13,2,10,2,3,HAVEN,
weelzin,raze,144,7,15,2,-8,100.6,14,2,2,0,8247,Swed,BD,4,13,2,10,2,3,HAVEN,
pollo,jett,323,24,12,4,12,185.7,31,8,2,6,8238,BD,3P,13,8,7,5,6,3,ASCENT,
bezn1,sova,275,19,12,10,7,177.2,19,2,1,1,8238,BD,3P,13,8,7,5,6,3,ASCENT,
LEozin,raze,237,17,14,5,3,145.7,5,3,1,2,8238,BD,3P,13,8,7,5,6,3,ASCENT,
rood,omen,168,14,14,6,0,100.4,14,1,1,0,8238,BD,3P,13,8,7,5,6,3,ASCENT,
Koy,breach,118,8,15,13,-7,66.7,15,1,1,0,8238,BD,3P,13,8,7,5,6,3,ASCENT,
LuxXyyzx,raze,254,16,17,4,-1,147.6,11,1,2,-1,8238,3P,BD,8,13,3,6,5,7,ASCENT,
shelbyN,omen,246,20,15,2,5,135.6,28,0,4,-4,8238,3P,BD,8,13,3,6,5,7,ASCENT,
youngzeraaa,phoenix,171,12,18,5,-6,98.0,16,3,4,-1,8238,3P,BD,8,13,3,6,5,7,ASCENT,
N3RDOLA,sova,159,12,16,5,-4,98.3,28,2,2,0,8238,3P,BD,8,13,3,6,5,7,ASCENT,
toddy,jett,111,7,16,4,-9,77.0,6,0,3,-3,8238,3P,BD,8,13,3,6,5,7,ASCENT,
bezn1,sova,303,25,14,14,11,192.9,32,2,1,1,9324,BD,DLWZK,11,13,5,7,6,6,HAVEN,
LEozin,raze,213,17,16,8,1,140.2,23,4,3,1,9324,BD,DLWZK,11,13,5,7,6,6,HAVEN,
wilfps,cypher,166,13,20,3,-7,97.6,24,3,3,0,9324,BD,DLWZK,11,13,5,7,6,6,HAVEN,
pollo,yoru,150,12,17,10,-5,104.1,20,2,2,0,9324,BD,DLWZK,11,13,5,7,6,6,HAVEN,
rood,omen,117,10,17,5,-7,83.0,15,1,3,-2,9324,BD,DLWZK,11,13,5,7,6,6,HAVEN,
BRNWOWZK1,raze,258,23,14,7,9,151.3,18,2,3,-1,9324,DLWZK,BD,13,11,6,6,7,5,HAVEN,
heat,jett,226,20,14,3,6,151.4,24,6,2,4,9324,DLWZK,BD,13,11,6,6,7,5,HAVEN,
fluyr,cypher,205,17,17,5,0,120.4,19,0,2,-2,9324,DLWZK,BD,13,11,6,6,7,5,HAVEN,
zam,omen,204,16,17,10,-1,135.1,15,3,3,0,9324,DLWZK,BD,13,11,6,6,7,5,HAVEN,
rhamurti,sova,109,8,15,6,-7,66.0,10,1,2,-1,9324,DLWZK,BD,13,11,6,6,7,5,HAVEN,
furq,raze,246,15,16,2,-1,163.9,13,4,1,3,9317,semT,BD,6,13,2,5,4,8,BIND,
RND,jett,176,11,17,1,-6,96.3,27,1,4,-3,9317,semT,BD,6,13,2,5,4,8,BIND,
DABLIW,cypher,153,10,15,3,-5,88.7,28,3,2,1,9317,semT,BD,6,13,2,5,4,8,BIND,
kid,omen,143,10,15,6,-5,95.8,15,0,2,-2,9317,semT,BD,6,13,2,5,4,8,BIND,
GjW,sova,108,8,16,4,-8,64.4,35,2,0,2,9317,semT,BD,6,13,2,5,4,8,BIND,
LEozin,raze,328,21,11,8,10,195.4,16,2,2,0,9317,BD,semT,13,6,8,4,5,2,BIND,
rood,brimstone,325,24,8,2,16,182.6,19,3,2,1,9317,BD,semT,13,6,8,4,5,2,BIND,
pollo,yoru,202,15,12,5,3,135.4,25,1,2,-1,9317,BD,semT,13,6,8,4,5,2,BIND,
wilfps,cypher,174,10,11,8,-1,121.0,21,2,2,0,9317,BD,semT,13,6,8,4,5,2,BIND,
bezn1,sova,138,9,12,8,-3,90.8,19,1,2,-1,9317,BD,semT,13,6,8,4,5,2,BIND,
zakkv,sova,252,18,19,16,-1,169.1,20,1,4,-3,14087,Gala,BD,13,10,7,5,6,5,BIND,
Doubleee,killjoy,230,17,17,4,0,149.0,21,1,2,-1,14087,Gala,BD,13,10,7,5,6,5,BIND,
axeddy,phoenix,224,17,16,4,1,143.0,23,3,3,0,14087,Gala,BD,13,10,7,5,6,5,BIND,
Tisora,raze,193,16,16,4,0,109.4,11,2,1,1,14087,Gala,BD,13,10,7,5,6,5,BIND,
pôti,brimstone,171,16,15,3,1,119.6,32,3,3,0,14087,Gala,BD,13,10,7,5,6,5,BIND,
pollo,jett,291,23,17,5,6,179.2,23,7,2,5,14087,BD,Gala,10,13,5,6,5,7,BIND,
wilfps,cypher,279,22,18,5,4,158.7,29,4,4,0,14087,BD,Gala,10,13,5,6,5,7,BIND,
rhamurti,sova,209,17,16,9,1,143.9,26,1,0,1,14087,BD,Gala,10,13,5,6,5,7,BIND,
Docks,raze,188,12,16,8,-4,135.9,10,1,2,-1,14087,BD,Gala,10,13,5,6,5,7,BIND,
Dinttick,omen,108,9,17,2,-8,69.6,21,0,2,-2,14087,BD,Gala,10,13,5,6,5,7,BIND,
Doubleee,killjoy,237,19,15,4,4,188.9,18,1,0,1,14087,Gala,BD,9,13,7,5,2,8,ASCENT,
Tisora,jett,219,16,18,3,-2,130.3,17,3,7,-4,14087,Gala,BD,9,13,7,5,2,8,ASCENT,
axeddy,raze,200,12,19,8,-7,147.2,17,2,5,-3,14087,Gala,BD,9,13,7,5,2,8,ASCENT,
zakkv,sova,189,14,16,6,-2,118.3,16,1,0,1,14087,Gala,BD,9,13,7,5,2,8,ASCENT,
pôti,omen,182,15,18,2,-3,116.1,27,0,3,-3,14087,Gala,BD,9,13,7,5,2,8,ASCENT,
Docks,raze,301,23,14,6,9,194.8,9,4,0,4,14087,BD,Gala,13,9,8,2,5,7,ASCENT,
pollo,reyna,268,22,14,6,8,155.0,27,3,1,2,14087,BD,Gala,13,9,8,2,5,7,ASCENT,
wilfps,cypher,253,21,15,4,6,163.8,37,4,2,2,14087,BD,Gala,13,9,8,2,5,7,ASCENT,
rhamurti,sova,185,14,15,6,-1,127.0,19,1,1,0,14087,BD,Gala,13,9,8,2,5,7,ASCENT,
Dinttick,omen,91,6,18,6,-12,45.6,18,3,3,0,14087,BD,Gala,13,9,8,2,5,7,ASCENT,
Doubleee,killjoy,239,19,17,5,2,192.1,18,6,1,5,14087,Gala,BD,10,13,6,6,4,7,HAVEN,
Tisora,jett,210,18,17,1,1,127.0,37,2,3,-1,14087,Gala,BD,10,13,6,6,4,7,HAVEN,
zakkv,sova,186,14,14,8,0,123.1,23,0,3,-3,14087,Gala,BD,10,13,6,6,4,7,HAVEN,
pôti,omen,137,11,18,5,-7,89.4,32,1,4,-3,14087,Gala,BD,10,13,6,6,4,7,HAVEN,
axeddy,phoenix,108,7,18,6,-11,67.3,19,0,3,-3,14087,Gala,BD,10,13,6,6,4,7,HAVEN,
rhamurti,sova,269,21,14,6,7,150.8,28,5,0,5,14087,BD,Gala,13,10,7,4,6,6,HAVEN,
wilfps,cypher,246,19,13,8,6,165.2,27,4,4,0,14087,BD,Gala,13,10,7,4,6,6,HAVEN,
Docks,raze,205,18,16,3,2,138.8,17,0,1,-1,14087,BD,Gala,13,10,7,4,6,6,HAVEN,
pollo,jett,196,13,13,7,0,145.4,20,4,2,2,14087,BD,Gala,13,10,7,4,6,6,HAVEN,
Dinttick,omen,154,13,13,4,0,148.4,26,1,2,-1,14087,BD,Gala,13,10,7,4,6,6,HAVEN,
xand,jett,422,28,11,6,17,216.3,16,6,0,6,14100,FUR,BD,13,5,7,5,6,0,ASCENT,
Quick,raze,283,18,12,5,6,184.9,18,5,2,3,14100,FUR,BD,13,5,7,5,6,0,ASCENT,
txddy,killjoy,223,15,8,5,7,165.9,18,2,0,2,14100,FUR,BD,13,5,7,5,6,0,ASCENT,
Khalil,omen,144,9,12,8,-3,89.8,15,2,1,1,14100,FUR,BD,13,5,7,5,6,0,ASCENT,
Nozwerr,sova,129,9,7,10,2,76.2,12,0,0,0,14100,FUR,BD,13,5,7,5,6,0,ASCENT,
wilfps,cypher,229,15,15,2,0,119.9,29,1,1,0,14100,BD,FUR,5,13,0,6,5,7,ASCENT,
Dinttick,omen,169,12,15,2,-3,87.4,15,1,2,-1,14100,BD,FUR,5,13,0,6,5,7,ASCENT,
rhamurti,sova,161,9,16,5,-7,113.1,35,0,3,-3,14100,BD,FUR,5,13,0,6,5,7,ASCENT,
Docks,raze,150,7,17,3,-10,116.4,8,0,4,-4,14100,BD,FUR,5,13,0,6,5,7,ASCENT,
pollo,reyna,115,7,16,3,-9,44.1,12,1,5,-4,14100,BD,FUR,5,13,0,6,5,7,ASCENT,
txddy,sage,305,16,6,3,10,196.7,26,2,0,2,14100,FUR,BD,13,2,10,2,3,0,ICEBOX,
Khalil,omen,276,18,6,2,12,143.3,30,2,2,0,14100,FUR,BD,13,2,10,2,3,0,ICEBOX,
Quick,reyna,271,13,13,6,0,171.6,31,2,3,-1,14100,FUR,BD,13,2,10,2,3,0,ICEBOX,
xand,jett,248,15,6,2,9,160.2,23,2,2,0,14100,FUR,BD,13,2,10,2,3,0,ICEBOX,
Nozwerr,sova,176,10,9,6,1,111.8,15,0,0,0,14100,FUR,BD,13,2,10,2,3,0,ICEBOX,
pollo,sage,289,14,13,3,1,186.3,32,2,0,2,14100,BD,FUR,2,13,0,3,2,10,ICEBOX,
Docks,raze,176,7,14,1,-7,124.4,9,1,1,0,14100,BD,FUR,2,13,0,3,2,10,ICEBOX,
wilfps,killjoy,159,8,14,0,-6,67.9,25,2,3,-1,14100,BD,FUR,2,13,0,3,2,10,ICEBOX,
rhamurti,skye,147,7,15,5,-8,91.7,38,1,2,-1,14100,BD,FUR,2,13,0,3,2,10,ICEBOX,
Dinttick,omen,96,4,16,3,-12,52.6,25,1,2,-1,14100,BD,FUR,2,13,0,3,2,10,ICEBOX,
Jonn,reyna,340,20,10,2,10,219.4,40,4,3,1,15655,GLB,BD,13,4,8,4,5,0,ASCENT,
mwzera,raze,297,18,11,1,7,140.5,17,4,1,3,15655,GLB,BD,13,4,8,4,5,0,ASCENT,
Nyang,omen,220,17,7,2,10,137.2,34,0,2,-2,15655,GLB,BD,13,4,8,4,5,0,ASCENT,
fznnn,sova,185,10,6,10,4,121.5,14,2,0,2,15655,GLB,BD,13,4,8,4,5,0,ASCENT,
JhoW,cypher,127,8,10,5,-2,90.7,29,0,1,-1,15655,GLB,BD,13,4,8,4,5,0,ASCENT,
pollo,jett,268,15,15,3,0,182.5,19,2,3,-1,15655,BD,GLB,4,13,0,5,4,8,ASCENT,
dio9x,cypher,151,7,15,2,-8,99.3,22,2,0,2,15655,BD,GLB,4,13,0,5,4,8,ASCENT,
Docks,sova,133,7,13,6,-6,103.1,14,1,1,0,15655,BD,GLB,4,13,0,5,4,8,ASCENT,
Ant,reyna,131,8,16,2,-8,82.6,13,1,5,-4,15655,BD,GLB,4,13,0,5,4,8,ASCENT,
Gabriel,omen,118,6,14,4,-8,78.1,32,1,1,0,15655,BD,GLB,4,13,0,5,4,8,ASCENT,
mwzera,raze,322,28,19,7,9,188.1,28,7,6,1,15655,GLB,BD,14,12,5,7,7,5,BIND,
Jonn,reyna,249,24,18,5,6,146.0,34,2,4,-2,15655,GLB,BD,14,12,5,7,7,5,BIND,
fznnn,sova,190,16,11,12,5,121.7,28,1,3,-2,15655,GLB,BD,14,12,5,7,7,5,BIND,
JhoW,cypher,142,13,19,8,-6,82.9,14,0,2,-2,15655,GLB,BD,14,12,5,7,7,5,BIND,
Nyang,omen,122,12,15,5,-3,110.8,17,1,0,1,15655,GLB,BD,14,12,5,7,7,5,BIND,
Ant,reyna,233,21,18,5,3,162.4,25,4,2,2,15655,BD,GLB,12,14,5,7,7,5,BIND,
pollo,raze,229,18,20,6,-2,158.0,18,6,4,2,15655,BD,GLB,12,14,5,7,7,5,BIND,
dio9x,cypher,207,19,18,8,1,132.1,14,3,3,0,15655,BD,GLB,12,14,5,7,7,5,BIND,
Docks,sova,158,12,18,7,-6,121.3,25,0,1,-1,15655,BD,GLB,12,14,5,7,7,5,BIND,
Gabriel,omen,146,12,19,10,-7,86.1,33,2,1,1,15655,BD,GLB,12,14,5,7,7,5,BIND,
aspas,raze,333,24,9,4,15,213.3,26,2,1,1,17038,SLK,BD,13,6,5,2,8,4,ASCENT,
bld,viper,221,15,14,3,1,125.8,39,4,4,0,17038,SLK,BD,13,6,5,2,8,4,ASCENT,
ntk,sova,219,16,10,8,6,123.1,29,0,0,0,17038,SLK,BD,13,6,5,2,8,4,ASCENT,
DiMAS,skye,189,13,12,4,1,126.1,30,3,2,1,17038,SLK,BD,13,6,5,2,8,4,ASCENT,
mNdS,astra,175,12,12,7,0,111.4,22,2,1,1,17038,SLK,BD,13,6,5,2,8,4,ASCENT,
pollo,yoru,249,18,15,4,3,197.4,32,4,3,1,17038,BD,SLK,6,13,4,8,2,5,ASCENT,
Gabriel,astra,209,14,15,3,-1,141.5,38,1,2,-1,17038,BD,SLK,6,13,4,8,2,5,ASCENT,
Docks,sova,189,11,16,10,-5,109.7,16,2,1,1,17038,BD,SLK,6,13,4,8,2,5,ASCENT,
Ant,killjoy,163,10,16,1,-6,101.2,29,1,1,0,17038,BD,SLK,6,13,4,8,2,5,ASCENT,
dio9x,skye,93,4,18,5,-14,68.7,10,0,4,-4,17038,BD,SLK,6,13,4,8,2,5,ASCENT,
pollo,yoru,391,21,9,3,12,231.1,25,7,1,6,17041,BD,FE,13,2,3,0,10,2,ASCENT,
Docks,sova,268,15,8,11,7,161.3,16,1,1,0,17041,BD,FE,13,2,3,0,10,2,ASCENT,
Ant,killjoy,240,12,6,5,6,150.9,31,2,2,0,17041,BD,FE,13,2,3,0,10,2,ASCENT,
dio9x,skye,180,10,7,5,3,96.3,14,1,0,1,17041,BD,FE,13,2,3,0,10,2,ASCENT,
Gabriel,astra,153,11,3,3,8,91.1,35,0,0,0,17041,BD,FE,13,2,3,0,10,2,ASCENT,
Urango,yoru,197,9,15,3,-6,128.9,23,1,2,-1,17041,FE,BD,2,13,2,10,0,3,ASCENT,
DRAGziKW,raze,163,6,15,3,-9,82.7,12,2,5,-3,17041,FE,BD,2,13,2,10,0,3,ASCENT,
l4cerr,skye,150,8,13,2,-5,101.7,27,0,1,-1,17041,FE,BD,2,13,2,10,0,3,ASCENT,
nandinh0,astra,96,5,14,4,-9,56.7,13,0,2,-2,17041,FE,BD,2,13,2,10,0,3,ASCENT,
WKN,omen,83,5,12,1,-7,52.1,17,1,1,0,17041,FE,BD,2,13,2,10,0,3,ASCENT,
Ant,reyna,309,21,12,4,9,175.6,43,5,3,2,17041,BD,FE,13,6,10,2,3,4,BIND,
Docks,sova,262,18,8,10,10,150.3,17,1,1,0,17041,BD,FE,13,6,10,2,3,4,BIND,
Gabriel,omen,224,16,11,3,5,129.9,23,2,0,2,17041,BD,FE,13,6,10,2,3,4,BIND,
pollo,raze,204,15,12,0,3,139.2,19,2,2,0,17041,BD,FE,13,6,10,2,3,4,BIND,
dio9x,cypher,125,6,10,6,-4,94.5,24,1,2,-1,17041,BD,FE,13,6,10,2,3,4,BIND,
l4cerr,sova,249,15,15,9,0,161.8,33,2,1,1,17041,FE,BD,6,13,4,3,2,10,BIND,
Urango,skye,196,13,14,5,-1,121.7,38,1,3,-2,17041,FE,BD,6,13,4,3,2,10,BIND,
nandinh0,brimstone,156,8,15,5,-7,108.6,16,1,1,0,17041,FE,BD,6,13,4,3,2,10,BIND,
DRAGziKW,raze,127,9,15,2,-6,70.0,5,2,3,-1,17041,FE,BD,6,13,4,3,2,10,BIND,
WKN,viper,106,8,17,2,-9,58.5,3,2,3,-1,17041,FE,BD,6,13,4,3,2,10,BIND,
murizzz,raze,321,21,10,5,11,177.1,6,3,4,-1,17042,paiN,BD,13,5,11,1,2,4,BIND,
pepa,omen,215,16,9,4,7,130.7,33,3,2,1,17042,paiN,BD,13,5,11,1,2,4,BIND,
ryotzz,killjoy,201,11,11,8,0,119.6,18,0,3,-3,17042,paiN,BD,13,5,11,1,2,4,BIND,
kon4n,skye,191,14,10,7,4,121.9,16,0,0,0,17042,paiN,BD,13,5,11,1,2,4,BIND,
matheuzin,sova,189,12,10,4,2,118.5,38,1,2,-1,17042,paiN,BD,13,5,11,1,2,4,BIND,
pollo,raze,239,13,16,1,-3,130.2,17,6,2,4,17042,BD,paiN,5,13,4,2,1,11,BIND,
Gabriel,omen,183,14,13,1,1,106.7,48,2,1,1,17042,BD,paiN,5,13,4,2,1,11,BIND,
Ant,reyna,177,10,15,3,-5,111.9,31,2,1,1,17042,BD,paiN,5,13,4,2,1,11,BIND,
dio9x,cypher,158,9,15,3,-6,96.2,35,1,1,0,17042,BD,paiN,5,13,4,2,1,11,BIND,
Docks,sova,82,4,15,1,-11,57.3,14,0,2,-2,17042,BD,paiN,5,13,4,2,1,11,BIND,
murizzz,jett,278,22,13,2,9,150.3,21,3,2,1,17042,paiN,BD,13,8,7,2,6,6,ICEBOX,
pepa,viper,194,18,13,5,5,121.2,34,2,0,2,17042,paiN,BD,13,8,7,2,6,6,ICEBOX,
ryotzz,killjoy,192,17,10,2,7,92.5,23,4,1,3,17042,paiN,BD,13,8,7,2,6,6,ICEBOX,
matheuzin,sova,142,15,16,10,-1,97.9,19,1,2,-1,17042,paiN,BD,13,8,7,2,6,6,ICEBOX,
kon4n,skye,111,10,13,6,-3,78.6,24,1,1,0,17042,paiN,BD,13,8,7,2,6,6,ICEBOX,
Docks,viper,254,21,16,5,5,148.7,29,1,0,1,17042,BD,paiN,8,13,6,6,2,7,ICEBOX,
Gabriel,sova,145,10,17,7,-7,99.2,13,1,1,0,17042,BD,paiN,8,13,6,6,2,7,ICEBOX,
pollo,jett,128,14,15,3,-1,86.9,12,0,1,-1,17042,BD,paiN,8,13,6,6,2,7,ICEBOX,
dio9x,killjoy,102,8,18,5,-10,55.5,15,3,5,-2,17042,BD,paiN,8,13,6,6,2,7,ICEBOX,
Ant,sage,91,12,16,1,-4,48.8,35,1,4,-3,17042,BD,paiN,8,13,6,6,2,7,ICEBOX,
