Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
luq1w,jett,203,14,14,0,0,101.5,21,4,4,0,2976,QUEM,GL,7,13,5,7,2,6,ASCENT,
spacebound,killjoy,163,11,15,3,-4,111.4,11,1,3,-2,2976,QUEM,GL,7,13,5,7,2,6,ASCENT,
LGAAAAA,omen,159,11,14,6,-3,104.5,18,2,1,1,2976,QUEM,GL,7,13,5,7,2,6,ASCENT,
DonPablito,sova,131,8,12,5,-4,105.0,17,2,2,0,2976,QUEM,GL,7,13,5,7,2,6,ASCENT,
mwzera,jett,456,21,7,6,14,259.8,10,5,1,4,2954,GL,Mind,13,0,1,0,12,0,SPLIT,
Nyang,sage,269,16,0,7,16,181.2,35,0,0,0,2954,GL,Mind,13,0,1,0,12,0,SPLIT,
Jonn,raze,267,12,6,4,6,173.7,31,0,2,-2,2954,GL,Mind,13,0,1,0,12,0,SPLIT,
fznnn,cypher,211,10,3,2,7,132.8,14,4,1,3,2954,GL,Mind,13,0,1,0,12,0,SPLIT,
JhoW,omen,122,6,2,7,4,59.2,12,0,0,0,2954,GL,Mind,13,0,1,0,12,0,SPLIT,
v1ny,sage,176,7,13,2,-6,119.7,29,1,0,1,2954,Mind,GL,0,13,0,12,0,1,SPLIT,
Stormixxx,jett,101,3,14,1,-11,58.0,2,2,5,-3,2954,Mind,GL,0,13,0,12,0,1,SPLIT,
haru1,omen,96,3,13,1,-10,68.5,17,0,3,-3,2954,Mind,GL,0,13,0,12,0,1,SPLIT,
Edon,raze,86,3,13,0,-10,49.6,8,1,1,0,2954,Mind,GL,0,13,0,12,0,1,SPLIT,
Harpyja,cypher,48,2,12,0,-10,28.5,24,0,0,0,2954,Mind,GL,0,13,0,12,0,1,SPLIT,
mwzera,jett,640,32,3,2,29,332.5,22,5,0,5,2954,GL,Mind,13,0,12,0,1,0,ASCENT,
fznnn,sova,217,9,5,8,4,122.5,10,3,1,2,2954,GL,Mind,13,0,12,0,1,0,ASCENT,
Jonn,sage,217,13,4,5,9,152.6,42,0,0,0,2954,GL,Mind,13,0,12,0,1,0,ASCENT,
JhoW,cypher,109,5,2,6,3,77.3,16,1,0,1,2954,GL,Mind,13,0,12,0,1,0,ASCENT,
Nyang,omen,97,5,6,4,-1,56.2,15,0,3,-3,2954,GL,Mind,13,0,12,0,1,0,ASCENT,
Stormixxx,jett,162,7,13,0,-6,91.8,29,1,3,-2,2954,Mind,GL,0,13,0,1,0,12,ASCENT,
haru1,breach,148,7,13,0,-6,67.1,12,1,1,0,2954,Mind,GL,0,13,0,1,0,12,ASCENT,
Harpyja,cypher,97,4,12,1,-8,55.2,11,1,1,0,2954,Mind,GL,0,13,0,1,0,12,ASCENT,
Edon,sova,41,1,13,0,-12,37.3,33,0,3,-3,2954,Mind,GL,0,13,0,1,0,12,ASCENT,
v1ny,brimstone,33,1,13,0,-12,22.4,40,1,1,0,2954,Mind,GL,0,13,0,1,0,12,ASCENT,
mwzera,raze,272,20,17,5,3,154.3,7,6,4,2,3140,GL,B4,13,8,3,6,10,2,HAVEN,
Jonn,phoenix,215,15,16,9,-1,129.2,23,4,4,0,3140,GL,B4,13,8,3,6,10,2,HAVEN,
Nyang,omen,212,16,10,10,6,166.8,28,1,1,0,3140,GL,B4,13,8,3,6,10,2,HAVEN,
JhoW,cypher,200,17,10,5,7,115.4,8,0,1,-1,3140,GL,B4,13,8,3,6,10,2,HAVEN,
fznnn,sova,168,10,10,15,0,118.2,29,0,0,0,3140,GL,B4,13,8,3,6,10,2,HAVEN,
frz,sova,286,22,13,4,9,190.0,21,1,2,-1,3140,B4,GL,8,13,2,10,6,3,HAVEN,
xand,jett,199,16,16,2,0,112.4,20,1,3,-2,3140,B4,GL,8,13,2,10,6,3,HAVEN,
v1nny,cypher,171,10,17,7,-7,102.8,14,4,2,2,3140,B4,GL,8,13,2,10,6,3,HAVEN,
pancada,omen,116,8,15,4,-7,74.6,23,2,2,0,3140,B4,GL,8,13,2,10,6,3,HAVEN,
akemy,phoenix,101,5,17,8,-12,84.8,14,2,2,0,3140,B4,GL,8,13,2,10,6,3,HAVEN,
mwzera,jett,323,28,14,2,14,174.5,8,6,4,2,3140,GL,B4,13,10,9,2,4,8,SPLIT,
Jonn,raze,198,16,19,5,-3,123.2,13,2,5,-3,3140,GL,B4,13,10,9,2,4,8,SPLIT,
fznnn,cypher,181,15,15,5,0,103.4,17,2,2,0,3140,GL,B4,13,10,9,2,4,8,SPLIT,
Nyang,sage,177,14,13,12,1,111.8,18,1,1,0,3140,GL,B4,13,10,9,2,4,8,SPLIT,
JhoW,omen,167,14,17,9,-3,116.8,10,0,0,0,3140,GL,B4,13,10,9,2,4,8,SPLIT,
xand,raze,323,24,20,8,4,197.7,18,4,4,0,3140,B4,GL,10,13,8,4,2,9,SPLIT,
frz,killjoy,250,22,14,3,8,157.1,14,1,1,0,3140,B4,GL,10,13,8,4,2,9,SPLIT,
pancada,omen,159,10,17,7,-7,95.6,18,4,2,2,3140,B4,GL,10,13,8,4,2,9,SPLIT,
v1nny,cypher,144,12,18,4,-6,86.3,24,2,3,-1,3140,B4,GL,10,13,8,4,2,9,SPLIT,
akemy,breach,132,10,18,6,-8,93.3,29,1,1,0,3140,B4,GL,10,13,8,4,2,9,SPLIT,
mwzera,jett,274,23,16,6,7,158.7,15,6,1,5,3062,GL,VIMD,10,13,7,5,3,8,ASCENT,
Jonn,sage,243,18,18,8,0,166.8,38,6,5,1,3062,GL,VIMD,10,13,7,5,3,8,ASCENT,
fznnn,sova,191,13,21,7,-8,132.8,19,0,1,-1,3062,GL,VIMD,10,13,7,5,3,8,ASCENT,
JhoW,cypher,170,15,17,6,-2,96.2,13,2,0,2,3062,GL,VIMD,10,13,7,5,3,8,ASCENT,
Nyang,omen,96,9,17,9,-8,67.5,21,1,1,0,3062,GL,VIMD,10,13,7,5,3,8,ASCENT,
Sacy,sova,330,27,16,7,11,187.5,35,2,2,0,3062,VIMD,GL,13,10,8,3,5,7,ASCENT,
pepa,omen,235,20,17,8,3,145.0,29,2,1,1,3062,VIMD,GL,13,10,8,3,5,7,ASCENT,
pollo,jett,232,21,13,1,8,142.9,24,4,2,2,3062,VIMD,GL,13,10,8,3,5,7,ASCENT,
Masu,breach,181,14,14,8,0,127.0,29,0,2,-2,3062,VIMD,GL,13,10,8,3,5,7,ASCENT,
prozin,killjoy,117,7,18,7,-11,84.8,18,0,8,-8,3062,VIMD,GL,13,10,8,3,5,7,ASCENT,
